trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-67.243	0.039	32.759				-0.001								{SPACE}		3.788	-63.455		Welcome	
	0	-63.428	0.026	36.574				5.0													LifeHappyPreview	
	0	-58.396	0.032	41.606				4.781												952.0	LifeHappiness	
	0	-42.052	0.021	57.95				4.0													BlockHappyPreview	
	0	-38.037	0.015	61.965				1.406												680.0	BlockStartHappiness	
	0	-5.381	0.027	94.621				-0.001								5.0					ScanWait	
	1	0.017	0.017	100.019				10.0													GetReady	
1.0	1	10.046	0.029	110.048	9.5	2.42	11.1875	3.0	955.0	2.8	Outcome2	4.83	9.5	0.0	No	2.0	4.67157417893545	1.157	11.203		GetAnswer	Gain
1.0	1	11.229	0.026	111.231	9.5	2.42	11.1875	4.0	955.0	2.8	Outcome2	4.83	9.5	0.0	No		4.67157417893545				ShowChoice	Gain
1.0	1	15.245	0.016	115.247	9.5	2.42	11.1875	1.0	955.0	2.8	Outcome2	4.83	9.5	0.0	No		4.67157417893545				ShowResult	Gain
1.0	1	16.261	0.016	116.263	9.5	2.42	11.1875	2.431	955.0	2.8	Outcome2	4.83	9.5	0.0	No		4.67157417893545				ISITrial	Gain
2.0	1	18.727	0.035	118.729	7.1	1.06	12.075	3.0	955.0	2.22	Outcome1	7.1	2.12	0.0	No	2.0	4.98301245753114	1.05	19.777		GetAnswer	Gain
2.0	1	19.793	0.016	119.795	7.1	1.06	12.075	4.0	955.0	2.22	Outcome1	7.1	2.12	0.0	No		4.98301245753114				ShowChoice	Gain
2.0	1	23.808	0.015	123.81	7.1	1.06	12.075	1.0	955.0	2.22	Outcome1	7.1	2.12	0.0	No		4.98301245753114				ShowResult	Gain
2.0	1	24.825	0.017	124.827	7.1	1.06	12.075	4.568	955.0	2.22	Outcome1	7.1	2.12	0.0	No		4.98301245753114				ISITrial	Gain
3.0	1	29.423	0.03	129.425	13.7	4.2	13.7875	3.0	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes	2.0	5.29445073612684	1.201	30.624		GetAnswer	Loss
3.0	1	30.656	0.032	130.658	13.7	4.2	13.7875	4.0	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes		5.29445073612684				ShowChoice	Loss
3.0	1	34.671	0.015	134.673	13.7	4.2	13.7875	1.0	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes		5.29445073612684				ShowResult	Loss
3.0	1	35.687	0.016	135.689	13.7	4.2	13.7875	3.243	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes		5.29445073612684				ISITrial	Loss
3.0	1	41.852	0.031	141.854	13.7	4.2	13.7875	0.838	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes		5.29445073612684			704.0	TrialHappiness	Loss
3.0	1	45.867	4.015	145.869	13.7	4.2	13.7875	3.472	955.0	3.16	Outcome2	8.41	13.7	2868.0	Yes		5.29445073612684				ISIRate	Loss
4.0	1	49.366	0.027	149.368	0.0	0.0	13.7875	3.0	955.0	0.4	Certain	-2.3	2.9	0.0	No	4.0	5.198187995469991	1.798	51.164		GetAnswer	Mixed
4.0	1	51.182	0.018	151.184	0.0	0.0	13.7875	4.0	955.0	0.4	Certain	-2.3	2.9	0.0	No		5.198187995469991				ShowChoice	Mixed
4.0	1	55.197	0.015	155.199	0.0	0.0	13.7875	1.0	955.0	0.4	Certain	-2.3	2.9	0.0	No		5.198187995469991				ShowResult	Mixed
4.0	1	56.213	0.016	156.215	0.0	0.0	13.7875	2.011	955.0	0.4	Certain	-2.3	2.9	0.0	No		5.198187995469991				ISITrial	Mixed
5.0	1	58.246	0.022	158.248	4.98	2.49	14.41	3.0	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes	2.0	-1.12013967534919	1.143	59.389		GetAnswer	Gain
5.0	1	59.412	0.023	159.414	4.98	2.49	14.41	4.0	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes		-1.12013967534919				ShowChoice	Gain
5.0	1	63.428	0.016	163.43	4.98	2.49	14.41	1.0	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes		-1.12013967534919				ShowResult	Gain
5.0	1	64.444	0.016	164.446	4.98	2.49	14.41	5.129	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes		-1.12013967534919				ISITrial	Gain
5.0	1	72.191	0.017	172.193	4.98	2.49	14.41	1.255	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes		-1.12013967534919			696.0	TrialHappiness	Gain
5.0	1	76.206	4.015	176.208	4.98	2.49	14.41	2.33	955.0	4.2	Outcome1	4.98	6.1	2582.5	Yes		-1.12013967534919				ISIRate	Gain
6.0	1	78.556	0.02	178.558	12.32	6.16	15.95	3.0	955.0	2.8	Outcome2	13.5	12.32	0.0	No	2.0	-1.1762929407323501	0.999	79.555		GetAnswer	Loss
6.0	1	79.572	0.017	179.574	12.32	6.16	15.95	4.0	955.0	2.8	Outcome2	13.5	12.32	0.0	No		-1.1762929407323501				ShowChoice	Loss
6.0	1	83.587	0.015	183.589	12.32	6.16	15.95	1.0	955.0	2.8	Outcome2	13.5	12.32	0.0	No		-1.1762929407323501				ShowResult	Loss
6.0	1	84.603	0.016	184.605	12.32	6.16	15.95	6.232	955.0	2.8	Outcome2	13.5	12.32	0.0	No		-1.1762929407323501				ISITrial	Loss
7.0	1	90.868	0.033	190.87	10.3	5.15	17.2375	3.0	955.0	2.8	Outcome2	11.5	10.3	0.0	No	2.0	-1.20073612684032	1.083	91.951		GetAnswer	Loss
7.0	1	91.968	0.017	191.97	10.3	5.15	17.2375	4.0	955.0	2.8	Outcome2	11.5	10.3	0.0	No		-1.20073612684032				ShowChoice	Loss
7.0	1	95.983	0.015	195.985	10.3	5.15	17.2375	1.0	955.0	2.8	Outcome2	11.5	10.3	0.0	No		-1.20073612684032				ShowResult	Loss
7.0	1	96.999	0.016	197.001	10.3	5.15	17.2375	2.305	955.0	2.8	Outcome2	11.5	10.3	0.0	No		-1.20073612684032				ISITrial	Loss
8.0	1	99.332	0.028	199.334	-2.0	-2.0	16.9875	3.0	955.0	0.2	Certain	0.5	-5.99	3112.5	Yes	4.0	6.489241223103059	1.361	100.693		GetAnswer	Mixed
8.0	1	100.714	0.021	200.716	-2.0	-2.0	16.9875	4.0	955.0	0.2	Certain	0.5	-5.99	3112.5	Yes		6.489241223103059				ShowChoice	Mixed
8.0	1	104.73	0.016	204.732	-2.0	-2.0	16.9875	1.0	955.0	0.2	Certain	0.5	-5.99	3112.5	Yes		6.489241223103059				ShowResult	Mixed
