trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-31.165	0.021	24.975				-0.001								{SPACE}		1.636	-29.529		Welcome	
	0	-29.508	0.021	26.632				5.0													LifeHappyPreview	
	0	-24.477	0.031	31.663				2.431												688.0	LifeHappiness	
	0	-15.399	0.018	40.741				4.0													BlockHappyPreview	
	0	-11.387	0.012	44.753				2.044												572.0	BlockStartHappiness	
	0	-5.085	0.029	51.055				-0.001								5.0					ScanWait	
	1	0.013	0.013	56.153				10.0													GetReady	
1.0	1	10.043	0.03	66.183	4.55	2.28	10.5688	3.0	955.0	4.2	Outcome1	4.55	6.1	0.0	No	2.0	-1.5542657606644	0.853	10.896		GetAnswer	Gain
1.0	1	10.913	0.017	67.053	4.55	2.28	10.5688	4.0	955.0	4.2	Outcome1	4.55	6.1	0.0	No		-1.5542657606644				ShowChoice	Gain
1.0	1	14.925	0.012	71.065	4.55	2.28	10.5688	1.0	955.0	4.2	Outcome1	4.55	6.1	0.0	No		-1.5542657606644				ShowResult	Gain
1.0	1	15.944	0.019	72.084	4.55	2.28	10.5688	2.431	955.0	4.2	Outcome1	4.55	6.1	0.0	No		-1.5542657606644				ISITrial	Gain
2.0	1	18.402	0.027	74.542	-1.3	-5.0	10.4063	3.0	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No	2.0	6.939977349943369	1.488	19.89		GetAnswer	Mixed
2.0	1	19.906	0.016	76.046	-1.3	-5.0	10.4063	4.0	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No		6.939977349943369				ShowChoice	Mixed
2.0	1	23.935	0.029	80.075	-1.3	-5.0	10.4063	1.0	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No		6.939977349943369				ShowResult	Mixed
2.0	1	24.955	0.02	81.095	-1.3	-5.0	10.4063	4.568	955.0	0.3	Outcome2	-8.24	-1.3	0.0	No		6.939977349943369				ISITrial	Mixed
3.0	1	29.552	0.029	85.692	-1.1	-5.0	10.2688	3.0	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes	2.0	7.37372593431484	1.356	30.908		GetAnswer	Mixed
3.0	1	30.922	0.014	87.062	-1.1	-5.0	10.2688	4.0	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes		7.37372593431484				ShowChoice	Mixed
3.0	1	34.934	0.012	91.074	-1.1	-5.0	10.2688	1.0	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes		7.37372593431484				ShowResult	Mixed
3.0	1	35.954	0.02	92.094	-1.1	-5.0	10.2688	3.243	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes		7.37372593431484				ISITrial	Mixed
3.0	1	42.106	0.024	98.246	-1.1	-5.0	10.2688	1.896	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes		7.37372593431484			768.0	TrialHappiness	Mixed
3.0	1	46.135	4.029	102.275	-1.1	-5.0	10.2688	3.472	955.0	0.4	Outcome1	-1.1	-8.47	2868.0	Yes		7.37372593431484				ISIRate	Mixed
4.0	1	49.628	0.021	105.768	0.9	-1.0	10.3813	3.0	955.0	0.4	Outcome1	0.9	-3.58	0.0	No	2.0	4.47791619479049	1.127	50.755		GetAnswer	Mixed
