trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-35.566	0.02	33.492				-0.001								{SPACE}		2.393	-33.173		Welcome	
	0	-33.142	0.031	35.916				5.0													LifeHappyPreview	
	0	-28.11	0.032	40.948				2.714												620.0	LifeHappiness	
	0	-16.375	0.031	52.683				4.0													BlockHappyPreview	
	0	-12.363	0.012	56.695				0.993								2{-2}		0.993	-11.37	584.0	BlockStartHappiness	
	0	-3.587	0.019	65.471				-0.001								5.0					ScanWait	
	1	0.024	0.024	69.082				10.0													GetReady	
1.0	1	10.054	0.03	79.112	5.7	2.0	10.7125	3.0	955.0	3.16	Outcome2	-0.6	5.7	0.0	No	2.0	6.30237825594564	1.387	11.441		GetAnswer	Gain
1.0	1	11.458	0.017	80.516	5.7	2.0	10.7125	4.0	955.0	3.16	Outcome2	-0.6	5.7	0.0	No		6.30237825594564				ShowChoice	Gain
1.0	1	15.47	0.012	84.528	5.7	2.0	10.7125	1.0	955.0	3.16	Outcome2	-0.6	5.7	0.0	No		6.30237825594564				ShowResult	Gain
1.0	1	16.49	0.02	85.548	5.7	2.0	10.7125	2.431	955.0	3.16	Outcome2	-0.6	5.7	0.0	No		6.30237825594564				ISITrial	Gain
2.0	1	18.947	0.026	88.005	11.76	5.88	12.1825	3.0	955.0	2.48	Outcome2	13.3	11.76	0.0	No	2.0	-1.54058135145338	1.238	20.185		GetAnswer	Loss
2.0	1	20.201	0.016	89.259	11.76	5.88	12.1825	4.0	955.0	2.48	Outcome2	13.3	11.76	0.0	No		-1.54058135145338				ShowChoice	Loss
2.0	1	24.213	0.012	93.271	11.76	5.88	12.1825	1.0	955.0	2.48	Outcome2	13.3	11.76	0.0	No		-1.54058135145338				ShowResult	Loss
2.0	1	25.233	0.02	94.291	11.76	5.88	12.1825	4.568	955.0	2.48	Outcome2	13.3	11.76	0.0	No		-1.54058135145338				ISITrial	Loss
3.0	1	29.83	0.029	98.888	-5.0	-5.0	11.5575	3.0	955.0	0.2	Certain	-8.64	-1.5	2868.0	Yes	4.0	7.14269535673839	2.304	32.134		GetAnswer	Mixed
3.0	1	32.154	0.02	101.212	-5.0	-5.0	11.5575	4.0	955.0	0.2	Certain	-8.64	-1.5	2868.0	Yes		7.14269535673839				ShowChoice	Mixed
3.0	1	36.182	0.028	105.24	-5.0	-5.0	11.5575	1.0	955.0	0.2	Certain	-8.64	-1.5	2868.0	Yes		7.14269535673839				ShowResult	Mixed
3.0	1	37.202	0.02	106.26	-5.0	-5.0	11.5575	3.243	955.0	0.2	Certain	-8.64	-1.5	2868.0	Yes		7.14269535673839				ISITrial	Mixed
3.0	1	43.354	0.024	112.412	-5.0	-5.0	11.5575	0.892	955.0	0.2	Certain	-8.64	-1.5	2868.0	Yes		7.14269535673839			584.0	TrialHappiness	Mixed
