trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-31.181	0.022	11.397				-0.001								{SPACE}		2.467	-28.714		Welcome	
	0	-28.69	0.024	13.888				5.0													LifeHappyPreview	
	0	-23.659	0.031	18.919				2.932												824.0	LifeHappiness	
	0	-15.401	0.024	27.177				4.0													BlockHappyPreview	
	0	-11.389	0.012	31.189				1.863								2{-2}2{-2}2{-2}		1.863	-9.526	672.0	BlockStartHappiness	
	0	-0.022	0.021	42.556				-0.001								5.0					ScanWait	
	1	0.012	0.012	42.59				10.0													GetReady	
1.0	1	10.042	0.03	52.62	-2.0	-2.0	9.75	3.0	955.0	1.5	Certain	0.1	-4.71	0.0	No	4.0	4.8074745186863	2.74	12.782		GetAnswer	Mixed
1.0	1	12.8	0.018	55.378	-2.0	-2.0	9.75	4.0	955.0	1.5	Certain	0.1	-4.71	0.0	No		4.8074745186863				ShowChoice	Mixed
1.0	1	16.829	0.029	59.407	-2.0	-2.0	9.75	1.0	955.0	1.5	Certain	0.1	-4.71	0.0	No		4.8074745186863				ShowResult	Mixed
1.0	1	17.849	0.02	60.427	-2.0	-2.0	9.75	2.431	955.0	1.5	Certain	0.1	-4.71	0.0	No		4.8074745186863				ISITrial	Mixed
2.0	1	20.306	0.026	62.884	-0.7	-3.0	9.6625	3.0	955.0	0.66	Outcome2	-5.83	-0.7	0.0	No	2.0	5.127972819932049	2.595	22.901		GetAnswer	Mixed
2.0	1	22.93	0.029	65.508	-0.7	-3.0	9.6625	4.0	955.0	0.66	Outcome2	-5.83	-0.7	0.0	No		5.127972819932049				ShowChoice	Mixed
2.0	1	26.959	0.029	69.537	-0.7	-3.0	9.6625	1.0	955.0	0.66	Outcome2	-5.83	-0.7	0.0	No		5.127972819932049				ShowResult	Mixed
2.0	1	27.979	0.02	70.557	-0.7	-3.0	9.6625	4.568	955.0	0.66	Outcome2	-5.83	-0.7	0.0	No		5.127972819932049				ISITrial	Mixed
3.0	1	32.576	0.029	75.154	12.7	3.62	11.25	3.0	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes	2.0	5.4484711211778	1.534	34.11		GetAnswer	Loss
3.0	1	34.13	0.02	76.708	12.7	3.62	11.25	4.0	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes		5.4484711211778				ShowChoice	Loss
3.0	1	38.142	0.012	80.72	12.7	3.62	11.25	1.0	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes		5.4484711211778				ShowResult	Loss
3.0	1	39.162	0.02	81.74	12.7	3.62	11.25	3.243	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes		5.4484711211778				ISITrial	Loss
3.0	1	45.314	0.024	87.892	12.7	3.62	11.25	2.167	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes		5.4484711211778			676.0	TrialHappiness	Loss
3.0	1	49.343	4.029	91.921	12.7	3.62	11.25	3.472	955.0	1.82	Outcome2	7.25	12.7	2868.0	Yes		5.4484711211778				ISIRate	Loss
4.0	1	52.836	0.021	95.414	13.3	3.8	12.9125	3.0	955.0	2.48	Outcome2	7.6	13.3	0.0	No	2.0	5.70101925254813	1.438	54.274		GetAnswer	Loss
4.0	1	54.291	0.017	96.869	13.3	3.8	12.9125	4.0	955.0	2.48	Outcome2	7.6	13.3	0.0	No		5.70101925254813				ShowChoice	Loss
4.0	1	58.319	0.028	100.897	13.3	3.8	12.9125	1.0	955.0	2.48	Outcome2	7.6	13.3	0.0	No		5.70101925254813				ShowResult	Loss
4.0	1	59.339	0.02	101.917	13.3	3.8	12.9125	2.011	955.0	2.48	Outcome2	7.6	13.3	0.0	No		5.70101925254813				ISITrial	Loss
5.0	1	61.379	0.029	103.957	5.66	2.83	13.62	3.0	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes	2.0	-1.23867497168743	2.013	63.392		GetAnswer	Gain
5.0	1	63.418	0.026	105.996	5.66	2.83	13.62	4.0	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes		-1.23867497168743				ShowChoice	Gain
5.0	1	67.447	0.029	110.025	5.66	2.83	13.62	1.0	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes		-1.23867497168743				ShowResult	Gain
5.0	1	68.466	0.019	111.044	5.66	2.83	13.62	5.129	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes		-1.23867497168743				ISITrial	Gain
5.0	1	76.223	0.026	118.801	5.66	2.83	13.62	2.815	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes		-1.23867497168743			672.0	TrialHappiness	Gain
5.0	1	80.235	4.012	122.813	5.66	2.83	13.62	2.33	955.0	2.0	Outcome2	6.9	5.66	2582.5	Yes		-1.23867497168743				ISIRate	Gain
6.0	1	82.592	0.027	125.17	2.0	2.0	13.87	3.0	955.0	0.3	Certain	2.7	1.42	0.0	No	4.0	-1.28123820309551	2.545	85.137		GetAnswer	Mixed
6.0	1	85.166	0.029	127.744	2.0	2.0	13.87	4.0	955.0	0.3	Certain	2.7	1.42	0.0	No		-1.28123820309551				ShowChoice	Mixed
6.0	1	89.178	0.012	131.756	2.0	2.0	13.87	1.0	955.0	0.3	Certain	2.7	1.42	0.0	No		-1.28123820309551				ShowResult	Mixed
