trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-36.015	0.029	11.055				-0.001								{SPACE}		1.301	-34.714		Welcome	
	0	-34.682	0.032	12.388				5.0													LifeHappyPreview	
	0	-29.65	0.032	17.42				3.273												376.0	LifeHappiness	
	0	-15.639	0.019	31.431				4.0													BlockHappyPreview	
	0	-11.623	0.016	35.447				0.381												512.0	BlockStartHappiness	
	0	-5.126	0.02	41.944				-0.001								5.0					ScanWait	
	1	0.023	0.023	47.093				10.0													GetReady	
1.0	1	10.053	0.03	57.123	-2.0	-2.0	9.75	3.0	955.0	0.3	Certain	-1.3	-3.1	0.0	No	4.0	-1.79775386938467	1.553	11.606		GetAnswer	Mixed
1.0	1	11.635	0.029	58.705	-2.0	-2.0	9.75	4.0	955.0	0.3	Certain	-1.3	-3.1	0.0	No		-1.79775386938467				ShowChoice	Mixed
1.0	1	15.651	0.016	62.721	-2.0	-2.0	9.75	1.0	955.0	0.3	Certain	-1.3	-3.1	0.0	No		-1.79775386938467				ShowResult	Mixed
1.0	1	16.667	0.016	63.737	-2.0	-2.0	9.75	2.431	955.0	0.3	Certain	-1.3	-3.1	0.0	No		-1.79775386938467				ISITrial	Mixed
2.0	1	19.133	0.035	66.203	3.1	-1.0	10.1375	3.0	955.0	0.52	Outcome1	3.1	-4.93	0.0	No	2.0	8.02718006795017	1.728	20.861		GetAnswer	Mixed
2.0	1	20.882	0.021	67.952	3.1	-1.0	10.1375	4.0	955.0	0.52	Outcome1	3.1	-4.93	0.0	No		8.02718006795017				ShowChoice	Mixed
2.0	1	24.897	0.015	71.967	3.1	-1.0	10.1375	1.0	955.0	0.52	Outcome1	3.1	-4.93	0.0	No		8.02718006795017				ShowResult	Mixed
2.0	1	25.914	0.017	72.984	3.1	-1.0	10.1375	4.568	955.0	0.52	Outcome1	3.1	-4.93	0.0	No		8.02718006795017				ISITrial	Mixed
3.0	1	30.512	0.03	77.582	5.7	1.0	10.85	3.0	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes	2.0	8.52887882219705	1.16	31.672		GetAnswer	Gain
3.0	1	31.695	0.023	78.765	5.7	1.0	10.85	4.0	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes		8.52887882219705				ShowChoice	Gain
3.0	1	35.71	0.015	82.78	5.7	1.0	10.85	1.0	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes		8.52887882219705				ShowResult	Gain
3.0	1	36.727	0.017	83.797	5.7	1.0	10.85	3.243	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes		8.52887882219705				ISITrial	Gain
3.0	1	42.891	0.031	89.961	5.7	1.0	10.85	3.339	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes		8.52887882219705			504.0	TrialHappiness	Gain
3.0	1	46.906	4.015	93.976	5.7	1.0	10.85	3.472	955.0	3.16	Outcome1	5.7	-2.83	2868.0	Yes		8.52887882219705				ISIRate	Gain
4.0	1	50.405	0.027	97.475	10.7	0.76	12.1875	3.0	955.0	1.82	Outcome2	1.53	10.7	0.0	No	2.0	9.16647791619479	1.622	52.027		GetAnswer	Loss
4.0	1	52.055	0.028	99.125	10.7	0.76	12.1875	4.0	955.0	1.82	Outcome2	1.53	10.7	0.0	No		9.16647791619479				ShowChoice	Loss
4.0	1	56.07	0.015	103.14	10.7	0.76	12.1875	1.0	955.0	1.82	Outcome2	1.53	10.7	0.0	No		9.16647791619479				ShowResult	Loss
4.0	1	57.086	0.016	104.156	10.7	0.76	12.1875	2.011	955.0	1.82	Outcome2	1.53	10.7	0.0	No		9.16647791619479				ISITrial	Loss
5.0	1	59.119	0.022	106.189	2.0	2.0	12.4375	3.0	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes	4.0	9.67723669309173	1.259	60.378		GetAnswer	Gain
5.0	1	60.402	0.024	107.472	2.0	2.0	12.4375	4.0	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes		9.67723669309173				ShowChoice	Gain
5.0	1	64.417	0.015	111.487	2.0	2.0	12.4375	1.0	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes		9.67723669309173				ShowResult	Gain
5.0	1	65.433	0.016	112.503	2.0	2.0	12.4375	5.129	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes		9.67723669309173				ISITrial	Gain
5.0	1	73.181	0.017	120.251	2.0	2.0	12.4375	3.905	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes		9.67723669309173			548.0	TrialHappiness	Gain
5.0	1	77.196	4.015	124.266	2.0	2.0	12.4375	2.33	955.0	2.8	Certain	7.5	-2.18	2582.5	Yes		9.67723669309173				ISIRate	Gain
6.0	1	79.545	0.019	126.615	6.3	1.0	13.225	3.0	955.0	5.0	Outcome1	6.3	-3.14	0.0	No	2.0	9.440543601359	1.531	81.076		GetAnswer	Gain
6.0	1	81.095	0.019	128.165	6.3	1.0	13.225	4.0	955.0	5.0	Outcome1	6.3	-3.14	0.0	No		9.440543601359				ShowChoice	Gain
6.0	1	85.11	0.015	132.18	6.3	1.0	13.225	1.0	955.0	5.0	Outcome1	6.3	-3.14	0.0	No		9.440543601359				ShowResult	Gain
6.0	1	86.126	0.016	133.196	6.3	1.0	13.225	6.232	955.0	5.0	Outcome1	6.3	-3.14	0.0	No		9.440543601359				ISITrial	Gain
7.0	1	92.391	0.033	139.461	-1.0	-1.0	13.1	3.0	955.0	1.2	Certain	-6.0	3.9	0.0	No	4.0	9.90147225368063	1.82	94.211		GetAnswer	Mixed
7.0	1	94.24	0.029	141.31	-1.0	-1.0	13.1	4.0	955.0	1.2	Certain	-6.0	3.9	0.0	No		9.90147225368063				ShowChoice	Mixed
7.0	1	98.255	0.015	145.325	-1.0	-1.0	13.1	1.0	955.0	1.2	Certain	-6.0	3.9	0.0	No		9.90147225368063				ShowResult	Mixed
7.0	1	99.272	0.017	146.342	-1.0	-1.0	13.1	2.305	955.0	1.2	Certain	-6.0	3.9	0.0	No		9.90147225368063				ISITrial	Mixed
8.0	1	101.604	0.027	148.674	7.7	2.0	14.0625	3.0	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes	2.0	10.362400906002302	1.847	103.451		GetAnswer	Gain
8.0	1	103.47	0.019	150.54	7.7	2.0	14.0625	4.0	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes		10.362400906002302				ShowChoice	Gain
8.0	1	107.486	0.016	154.556	7.7	2.0	14.0625	1.0	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes		10.362400906002302				ShowResult	Gain
8.0	1	108.502	0.016	155.572	7.7	2.0	14.0625	3.506	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes		10.362400906002302				ISITrial	Gain
8.0	1	115.166	0.02	162.236	7.7	2.0	14.0625	1.657	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes		10.362400906002302			544.0	TrialHappiness	Gain
8.0	1	119.181	4.015	166.251	7.7	2.0	14.0625	4.45	955.0	3.16	Outcome1	7.7	-2.66	3112.5	Yes		10.362400906002302				ISIRate	Gain
9.0	1	123.663	0.032	170.733	11.3	0.2	15.475	3.0	955.0	2.48	Outcome2	0.41	11.3	0.0	No	2.0	10.8912797281993	1.728	125.391		GetAnswer	Loss
9.0	1	125.413	0.022	172.483	11.3	0.2	15.475	4.0	955.0	2.48	Outcome2	0.41	11.3	0.0	No		10.8912797281993				ShowChoice	Loss
9.0	1	129.428	0.015	176.498	11.3	0.2	15.475	1.0	955.0	2.48	Outcome2	0.41	11.3	0.0	No		10.8912797281993				ShowResult	Loss
9.0	1	130.444	0.016	177.514	11.3	0.2	15.475	2.0	955.0	2.48	Outcome2	0.41	11.3	0.0	No		10.8912797281993				ISITrial	Loss
