trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-35.528	0.05	23.905				-0.001								{SPACE}		3.606	-31.922		Welcome	
	0	-31.897	0.025	27.536				5.0													LifeHappyPreview	
	0	-26.865	0.032	32.568				1.729												952.0	LifeHappiness	
	0	-15.264	0.019	44.169				4.0													BlockHappyPreview	
	0	-11.252	0.012	48.181				2.674												952.0	BlockStartHappiness	
	0	-4.013	0.022	55.42				-0.001								5.0					ScanWait	
	1	0.015	0.015	59.448				10.0													GetReady	
1.0	1	10.046	0.031	69.479	2.5	2.0	10.3125	3.0	955.0	0.2	Outcome2	2.45	2.5	0.0	No	2.0	0.0509626274065685	1.337	11.383		GetAnswer	Mixed
1.0	1	11.4	0.017	70.833	2.5	2.0	10.3125	4.0	955.0	0.2	Outcome2	2.45	2.5	0.0	No		0.0509626274065685				ShowChoice	Mixed
1.0	1	15.428	0.028	74.861	2.5	2.0	10.3125	1.0	955.0	0.2	Outcome2	2.45	2.5	0.0	No		0.0509626274065685				ShowResult	Mixed
1.0	1	16.448	0.02	75.881	2.5	2.0	10.3125	2.431	955.0	0.2	Outcome2	2.45	2.5	0.0	No		0.0509626274065685				ISITrial	Mixed
2.0	1	18.905	0.026	78.338	3.89	1.94	10.7987	3.0	955.0	1.2	Outcome2	3.9	3.89	0.0	No	2.0	-0.0124575311438279	1.097	20.002		GetAnswer	Mixed
2.0	1	20.025	0.023	79.458	3.89	1.94	10.7987	4.0	955.0	1.2	Outcome2	3.9	3.89	0.0	No		-0.0124575311438279				ShowChoice	Mixed
2.0	1	24.037	0.012	83.47	3.89	1.94	10.7987	1.0	955.0	1.2	Outcome2	3.9	3.89	0.0	No		-0.0124575311438279				ShowResult	Mixed
2.0	1	25.057	0.02	84.49	3.89	1.94	10.7987	4.568	955.0	1.2	Outcome2	3.9	3.89	0.0	No		-0.0124575311438279				ISITrial	Mixed
3.0	1	29.654	0.029	89.087	12.1	6.02	12.3112	3.0	955.0	4.2	Outcome1	12.1	12.04	2868.0	Yes	2.0	0.05775764439411099	1.026	30.68		GetAnswer	Loss
3.0	1	30.707	0.027	90.14	12.1	6.02	12.3112	4.0	955.0	4.2	Outcome1	12.1	12.04	2868.0	Yes		0.05775764439411099				ShowChoice	Loss
3.0	1	34.719	0.012	94.152	12.1	6.02	12.3112	1.0	955.0	4.2	Outcome1	12.1	12.04	2868.0	Yes		0.05775764439411099				ShowResult	Loss
