trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-51.413	0.039	39.256				-0.001								{SPACE}		4.862	-46.551		Welcome	
	0	-46.515	0.036	44.154				5.0													LifeHappyPreview	
	0	-41.483	0.032	49.186				4.951												952.0	LifeHappiness	
	0	-27.257	0.023	63.412				4.0													BlockHappyPreview	
	0	-23.245	0.012	67.424				2.061												952.0	BlockStartHappiness	
	0	-10.122	0.013	80.547				-0.001								5.0					ScanWait	
	1	0.025	0.025	90.694				10.0													GetReady	
1.0	1	10.055	0.03	100.724	3.9	1.92	10.4875	3.0	955.0	1.2	Outcome2	3.85	3.9	0.0	No	2.0	0.0509626274065685	1.308	11.363		GetAnswer	Mixed
1.0	1	11.375	0.012	102.044	3.9	1.92	10.4875	4.0	955.0	1.2	Outcome2	3.85	3.9	0.0	No		0.0509626274065685				ShowChoice	Mixed
1.0	1	15.387	0.012	106.056	3.9	1.92	10.4875	1.0	955.0	1.2	Outcome2	3.85	3.9	0.0	No		0.0509626274065685				ShowResult	Mixed
1.0	1	16.407	0.02	107.076	3.9	1.92	10.4875	2.431	955.0	1.2	Outcome2	3.85	3.9	0.0	No		0.0509626274065685				ISITrial	Mixed
2.0	1	18.865	0.027	109.534	4.49	2.24	11.0487	3.0	955.0	1.68	Outcome2	4.5	4.49	0.0	No	2.0	-0.0124575311438279	1.201	20.066		GetAnswer	Gain
2.0	1	20.085	0.019	110.754	4.49	2.24	11.0487	4.0	955.0	1.68	Outcome2	4.5	4.49	0.0	No		-0.0124575311438279				ShowChoice	Gain
2.0	1	24.097	0.012	114.766	4.49	2.24	11.0487	1.0	955.0	1.68	Outcome2	4.5	4.49	0.0	No		-0.0124575311438279				ShowResult	Gain
2.0	1	25.117	0.02	115.786	4.49	2.24	11.0487	4.568	955.0	1.68	Outcome2	4.5	4.49	0.0	No		-0.0124575311438279				ISITrial	Gain
3.0	1	29.714	0.029	120.383	0.0	0.0	11.0487	3.0	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes	4.0	-0.0127406568516421	2.301	32.015		GetAnswer	Mixed
3.0	1	32.037	0.022	122.706	0.0	0.0	11.0487	4.0	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes		-0.0127406568516421				ShowChoice	Mixed
3.0	1	36.049	0.012	126.718	0.0	0.0	11.0487	1.0	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes		-0.0127406568516421				ShowResult	Mixed
3.0	1	37.069	0.02	127.738	0.0	0.0	11.0487	3.243	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes		-0.0127406568516421				ISITrial	Mixed
3.0	1	43.221	0.024	133.89	0.0	0.0	11.0487	2.028	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes		-0.0127406568516421			952.0	TrialHappiness	Mixed
3.0	1	47.25	4.029	137.919	0.0	0.0	11.0487	3.472	955.0	0.82	Certain	-0.5	-0.51	2868.0	Yes		-0.0127406568516421				ISIRate	Mixed
4.0	1	50.743	0.021	141.412	0.5	0.0	11.1112	3.0	955.0	0.2	Outcome2	0.44	0.5	0.0	No	2.0	0.0611551528878822	1.177	51.92		GetAnswer	Mixed
4.0	1	51.947	0.027	142.616	0.5	0.0	11.1112	4.0	955.0	0.2	Outcome2	0.44	0.5	0.0	No		0.0611551528878822				ShowChoice	Mixed
4.0	1	55.976	0.029	146.645	0.5	0.0	11.1112	1.0	955.0	0.2	Outcome2	0.44	0.5	0.0	No		0.0611551528878822				ShowResult	Mixed
4.0	1	56.996	0.02	147.665	0.5	0.0	11.1112	2.011	955.0	0.2	Outcome2	0.44	0.5	0.0	No		0.0611551528878822				ISITrial	Mixed
5.0	1	59.035	0.028	149.704	2.49	2.0	11.4225	3.0	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes	2.0	-0.0133069082672707	1.149	60.184		GetAnswer	Mixed
5.0	1	60.205	0.02	150.874	2.49	2.0	11.4225	4.0	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes		-0.0133069082672707				ShowChoice	Mixed
5.0	1	64.234	0.029	154.903	2.49	2.0	11.4225	1.0	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes		-0.0133069082672707				ShowResult	Mixed
5.0	1	65.254	0.02	155.923	2.49	2.0	11.4225	5.129	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes		-0.0133069082672707				ISITrial	Mixed
5.0	1	73.01	0.026	163.679	2.49	2.0	11.4225	1.953	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes		-0.0133069082672707			952.0	TrialHappiness	Mixed
5.0	1	77.039	4.029	167.708	2.49	2.0	11.4225	2.33	955.0	0.2	Outcome1	2.49	2.5	2582.5	Yes		-0.0133069082672707				ISIRate	Mixed
6.0	1	79.396	0.027	170.065	9.09	4.54	12.5587	3.0	955.0	2.22	Outcome2	9.1	9.09	0.0	No	2.0	-0.0135900339750849	0.843	80.239		GetAnswer	Gain
6.0	1	80.265	0.026	170.934	9.09	4.54	12.5587	4.0	955.0	2.22	Outcome2	9.1	9.09	0.0	No		-0.0135900339750849				ShowChoice	Gain
6.0	1	84.294	0.029	174.963	9.09	4.54	12.5587	1.0	955.0	2.22	Outcome2	9.1	9.09	0.0	No		-0.0135900339750849				ShowResult	Gain
6.0	1	85.314	0.02	175.983	9.09	4.54	12.5587	6.232	955.0	2.22	Outcome2	9.1	9.09	0.0	No		-0.0135900339750849				ISITrial	Gain
7.0	1	91.566	0.02	182.235	8.7	4.32	13.6462	3.0	955.0	1.82	Outcome1	8.7	8.63	0.0	No	2.0	0.0713476783691959	0.858	92.424		GetAnswer	Gain
7.0	1	92.452	0.028	183.121	8.7	4.32	13.6462	4.0	955.0	1.82	Outcome1	8.7	8.63	0.0	No		0.0713476783691959				ShowChoice	Gain
7.0	1	96.48	0.028	187.149	8.7	4.32	13.6462	1.0	955.0	1.82	Outcome1	8.7	8.63	0.0	No		0.0713476783691959				ShowResult	Gain
7.0	1	97.5	0.02	188.169	8.7	4.32	13.6462	2.305	955.0	1.82	Outcome1	8.7	8.63	0.0	No		0.0713476783691959				ISITrial	Gain
8.0	1	99.824	0.019	190.493	3.3	1.62	14.0587	3.0	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes	2.0	0.0747451868629672	1.003	100.827		GetAnswer	Mixed
8.0	1	100.844	0.017	191.513	3.3	1.62	14.0587	4.0	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes		0.0747451868629672				ShowChoice	Mixed
8.0	1	104.872	0.028	195.541	3.3	1.62	14.0587	1.0	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes		0.0747451868629672				ShowResult	Mixed
8.0	1	105.892	0.02	196.561	3.3	1.62	14.0587	3.506	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes		0.0747451868629672				ISITrial	Mixed
8.0	1	112.562	0.031	203.231	3.3	1.62	14.0587	1.677	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes		0.0747451868629672			952.0	TrialHappiness	Mixed
8.0	1	116.591	4.029	207.26	3.3	1.62	14.0587	4.45	955.0	0.66	Outcome2	3.23	3.3	3112.5	Yes		0.0747451868629672				ISIRate	Mixed
9.0	1	121.071	0.03	211.74	-1.0	-1.0	13.9337	3.0	955.0	0.2	Certain	-1.5	-1.58	0.0	No	4.0	0.0781426953567384	1.897	122.968		GetAnswer	Mixed
9.0	1	122.993	0.025	213.662	-1.0	-1.0	13.9337	4.0	955.0	0.2	Certain	-1.5	-1.58	0.0	No		0.0781426953567384				ShowChoice	Mixed
9.0	1	127.005	0.012	217.674	-1.0	-1.0	13.9337	1.0	955.0	0.2	Certain	-1.5	-1.58	0.0	No		0.0781426953567384				ShowResult	Mixed
9.0	1	128.025	0.02	218.694	-1.0	-1.0	13.9337	2.0	955.0	0.2	Certain	-1.5	-1.58	0.0	No		0.0781426953567384				ISITrial	Mixed
10.0	1	130.048	0.023	220.717	12.1	6.01	15.4462	3.0	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes	2.0	0.0815402038505096	1.016	131.064		GetAnswer	Loss
10.0	1	131.084	0.02	221.753	12.1	6.01	15.4462	4.0	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes		0.0815402038505096				ShowChoice	Loss
10.0	1	135.113	0.029	225.782	12.1	6.01	15.4462	1.0	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes		0.0815402038505096				ShowResult	Loss
10.0	1	136.133	0.02	226.802	12.1	6.01	15.4462	2.0	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes		0.0815402038505096				ISITrial	Loss
10.0	1	142.184	0.029	232.853	12.1	6.01	15.4462	1.661	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes		0.0815402038505096			952.0	TrialHappiness	Loss
10.0	1	146.196	4.012	236.865	12.1	6.01	15.4462	8.0	955.0	4.2	Outcome2	12.02	12.1	4000.0	Yes		0.0815402038505096				ISIRate	Loss
11.0	1	154.22	0.024	244.889	2.08	2.0	15.7062	3.0	955.0	1.5	Outcome1	2.08	2.1	0.0	No	2.0	-0.0150056625141563	1.316	155.536		GetAnswer	Mixed
11.0	1	155.557	0.021	246.226	2.08	2.0	15.7062	4.0	955.0	1.5	Outcome1	2.08	2.1	0.0	No		-0.0150056625141563				ShowChoice	Mixed
11.0	1	159.57	0.013	250.239	2.08	2.0	15.7062	1.0	955.0	1.5	Outcome1	2.08	2.1	0.0	No		-0.0150056625141563				ShowResult	Mixed
11.0	1	160.589	0.019	251.258	2.08	2.0	15.7062	3.324	955.0	1.5	Outcome1	2.08	2.1	0.0	No		-0.0150056625141563				ISITrial	Mixed
12.0	1	163.933	0.02	254.602	12.7	6.3	17.2937	3.0	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes	2.0	0.0883352208380521	0.833	164.766		GetAnswer	Loss
12.0	1	164.785	0.019	255.454	12.7	6.3	17.2937	4.0	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes		0.0883352208380521				ShowChoice	Loss
12.0	1	168.797	0.012	259.466	12.7	6.3	17.2937	1.0	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes		0.0883352208380521				ShowResult	Loss
12.0	1	169.817	0.02	260.486	12.7	6.3	17.2937	6.642	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes		0.0883352208380521				ISITrial	Loss
12.0	1	179.128	0.022	269.797	12.7	6.3	17.2937	1.528	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes		0.0883352208380521			952.0	TrialHappiness	Loss
12.0	1	183.14	4.012	273.809	12.7	6.3	17.2937	2.475	955.0	1.82	Outcome2	12.61	12.7	2618.75	Yes		0.0883352208380521				ISIRate	Loss
13.0	1	185.631	0.016	276.3	3.5	1.7	17.7312	3.0	955.0	0.82	Outcome1	3.5	3.41	0.0	No	2.0	0.0917327293318233	0.865	186.496		GetAnswer	Mixed
13.0	1	186.517	0.021	277.186	3.5	1.7	17.7312	4.0	955.0	0.82	Outcome1	3.5	3.41	0.0	No		0.0917327293318233				ShowChoice	Mixed
13.0	1	190.529	0.012	281.198	3.5	1.7	17.7312	1.0	955.0	0.82	Outcome1	3.5	3.41	0.0	No		0.0917327293318233				ShowResult	Mixed
13.0	1	191.549	0.02	282.218	3.5	1.7	17.7312	3.48	955.0	0.82	Outcome1	3.5	3.41	0.0	No		0.0917327293318233				ISITrial	Mixed
14.0	1	195.059	0.03	285.728	5.68	2.84	18.4412	3.0	955.0	3.16	Outcome1	5.68	5.7	0.0	No	2.0	-0.0158550396375991	0.254	195.313		GetAnswer	Gain
14.0	1	195.327	0.014	285.996	5.68	2.84	18.4412	4.0	955.0	3.16	Outcome1	5.68	5.7	0.0	No		-0.0158550396375991				ShowChoice	Gain
14.0	1	199.339	0.012	290.008	5.68	2.84	18.4412	1.0	955.0	3.16	Outcome1	5.68	5.7	0.0	No		-0.0158550396375991				ShowResult	Gain
14.0	1	200.358	0.019	291.027	5.68	2.84	18.4412	5.019	955.0	3.16	Outcome1	5.68	5.7	0.0	No		-0.0158550396375991				ISITrial	Gain
15.0	1	205.407	0.03	296.076	5.1	2.5	19.0787	3.0	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes	2.0	0.0985277463193658	1.118	206.525		GetAnswer	Gain
15.0	1	206.544	0.019	297.213	5.1	2.5	19.0787	4.0	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes		0.0985277463193658				ShowChoice	Gain
15.0	1	210.556	0.012	301.225	5.1	2.5	19.0787	1.0	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes		0.0985277463193658				ShowResult	Gain
15.0	1	211.575	0.019	302.244	5.1	2.5	19.0787	7.614	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes		0.0985277463193658				ISITrial	Gain
15.0	1	222.592	0.029	313.261	5.1	2.5	19.0787	2.849	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes		0.0985277463193658			952.0	TrialHappiness	Gain
15.0	1	226.604	4.012	317.273	5.1	2.5	19.0787	5.394	955.0	2.22	Outcome2	5.0	5.1	3348.5	Yes		0.0985277463193658				ISIRate	Gain
16.0	1	232.02	0.022	322.689	7.1	3.5	19.9662	3.0	955.0	2.22	Outcome2	7.0	7.1	0.0	No	2.0	0.101925254813137	0.943	232.963		GetAnswer	Gain
16.0	1	232.99	0.027	323.659	7.1	3.5	19.9662	4.0	955.0	2.22	Outcome2	7.0	7.1	0.0	No		0.101925254813137				ShowChoice	Gain
16.0	1	237.002	0.012	327.671	7.1	3.5	19.9662	1.0	955.0	2.22	Outcome2	7.0	7.1	0.0	No		0.101925254813137				ShowResult	Gain
16.0	1	238.021	0.019	328.69	7.1	3.5	19.9662	3.008	955.0	2.22	Outcome2	7.0	7.1	0.0	No		0.101925254813137				ISITrial	Gain
17.0	1	241.047	0.018	331.716	7.3	3.6	20.8787	3.0	955.0	2.48	Outcome2	7.19	7.3	3041.5	Yes	2.0	0.10532276330690801	1.098	242.145		GetAnswer	Gain
