trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-46.871	0.013	30.123				-0.001								{SPACE}		8.891	-37.98		Welcome	
	0	-37.952	0.028	39.042				5.0													LifeHappyPreview	
	0	-32.921	0.031	44.073				4.962												904.0	LifeHappiness	
	0	-14.649	0.02	62.345				4.0													BlockHappyPreview	
	0	-10.637	0.012	66.357				3.908												780.0	BlockStartHappiness	
	0	-0.44	0.021	76.554				-0.001								5.0					ScanWait	
	1	0.028	0.028	77.022				10.0													GetReady	
1.0	1	10.058	0.03	87.052	6.79	3.4	10.8488	3.0	955.0	2.8	Outcome2	7.5	6.79	0.0	No	2.0	-0.710173650434126	1.951	12.009		GetAnswer	Gain
1.0	1	12.03	0.021	89.024	6.79	3.4	10.8488	4.0	955.0	2.8	Outcome2	7.5	6.79	0.0	No		-0.710173650434126				ShowChoice	Gain
1.0	1	16.059	0.029	93.053	6.79	3.4	10.8488	1.0	955.0	2.8	Outcome2	7.5	6.79	0.0	No		-0.710173650434126				ShowResult	Gain
1.0	1	17.079	0.02	94.073	6.79	3.4	10.8488	2.431	955.0	2.8	Outcome2	7.5	6.79	0.0	No		-0.710173650434126				ISITrial	Gain
2.0	1	19.536	0.026	96.53	-1.0	-1.0	10.7238	3.0	955.0	0.52	Certain	-0.9	-1.63	0.0	No	4.0	-0.7266893167232921	1.578	21.114		GetAnswer	Mixed
2.0	1	21.141	0.027	98.135	-1.0	-1.0	10.7238	4.0	955.0	0.52	Certain	-0.9	-1.63	0.0	No		-0.7266893167232921				ShowChoice	Mixed
2.0	1	25.17	0.029	102.164	-1.0	-1.0	10.7238	1.0	955.0	0.52	Certain	-0.9	-1.63	0.0	No		-0.7266893167232921				ShowResult	Mixed
2.0	1	26.189	0.019	103.183	-1.0	-1.0	10.7238	4.568	955.0	0.52	Certain	-0.9	-1.63	0.0	No		-0.7266893167232921				ISITrial	Mixed
3.0	1	30.786	0.029	107.78	10.3	3.46	12.0113	3.0	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes	2.0	3.3691959229898103	1.076	31.862		GetAnswer	Gain
3.0	1	31.89	0.028	108.884	10.3	3.46	12.0113	4.0	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes		3.3691959229898103				ShowChoice	Gain
3.0	1	35.918	0.028	112.912	10.3	3.46	12.0113	1.0	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes		3.3691959229898103				ShowResult	Gain
3.0	1	36.938	0.02	113.932	10.3	3.46	12.0113	3.243	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes		3.3691959229898103				ISITrial	Gain
3.0	1	43.09	0.024	120.084	10.3	3.46	12.0113	3.083	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes		3.3691959229898103			896.0	TrialHappiness	Gain
3.0	1	47.119	4.029	124.113	10.3	3.46	12.0113	3.472	955.0	5.0	Outcome1	10.3	6.93	2868.0	Yes		3.3691959229898103				ISIRate	Gain
4.0	1	50.612	0.021	127.606	6.5	2.45	12.8238	3.0	955.0	1.68	Outcome2	4.9	6.5	0.0	No	2.0	1.59682899207248	0.949	51.561		GetAnswer	Gain
4.0	1	51.582	0.021	128.576	6.5	2.45	12.8238	4.0	955.0	1.68	Outcome2	4.9	6.5	0.0	No		1.59682899207248				ShowChoice	Gain
4.0	1	55.611	0.029	132.605	6.5	2.45	12.8238	1.0	955.0	1.68	Outcome2	4.9	6.5	0.0	No		1.59682899207248				ShowResult	Gain
4.0	1	56.63	0.019	133.624	6.5	2.45	12.8238	2.011	955.0	1.68	Outcome2	4.9	6.5	0.0	No		1.59682899207248				ISITrial	Gain
5.0	1	58.67	0.029	135.664	2.61	1.3	13.1501	3.0	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes	2.0	-0.294545111362778	0.849	59.519		GetAnswer	Mixed
5.0	1	59.539	0.02	136.533	2.61	1.3	13.1501	4.0	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes		-0.294545111362778				ShowChoice	Mixed
5.0	1	63.568	0.029	140.562	2.61	1.3	13.1501	1.0	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes		-0.294545111362778				ShowResult	Mixed
5.0	1	64.588	0.02	141.582	2.61	1.3	13.1501	5.129	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes		-0.294545111362778				ISITrial	Mixed
5.0	1	72.344	0.026	149.338	2.61	1.3	13.1501	1.444	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes		-0.294545111362778			840.0	TrialHappiness	Mixed
5.0	1	76.373	4.029	153.367	2.61	1.3	13.1501	2.33	955.0	0.4	Outcome2	2.9	2.61	2582.5	Yes		-0.294545111362778				ISIRate	Mixed
6.0	1	78.73	0.027	155.724	11.57	5.78	14.5963	3.0	955.0	4.2	Outcome2	12.1	11.57	0.0	No	2.0	-0.527368818422046	0.939	79.669		GetAnswer	Loss
6.0	1	79.699	0.03	156.693	11.57	5.78	14.5963	4.0	955.0	4.2	Outcome2	12.1	11.57	0.0	No		-0.527368818422046				ShowChoice	Loss
6.0	1	83.711	0.012	160.705	11.57	5.78	14.5963	1.0	955.0	4.2	Outcome2	12.1	11.57	0.0	No		-0.527368818422046				ShowResult	Loss
6.0	1	84.731	0.02	161.725	11.57	5.78	14.5963	6.232	955.0	4.2	Outcome2	12.1	11.57	0.0	No		-0.527368818422046				ISITrial	Loss
7.0	1	90.983	0.02	167.977	13.7	5.44	16.3088	3.0	955.0	3.16	Outcome2	10.89	13.7	0.0	No	2.0	2.8120045300113303	0.974	91.957		GetAnswer	Loss
7.0	1	91.986	0.029	168.98	13.7	5.44	16.3088	4.0	955.0	3.16	Outcome2	10.89	13.7	0.0	No		2.8120045300113303				ShowChoice	Loss
7.0	1	95.998	0.012	172.992	13.7	5.44	16.3088	1.0	955.0	3.16	Outcome2	10.89	13.7	0.0	No		2.8120045300113303				ShowResult	Loss
7.0	1	97.018	0.02	174.012	13.7	5.44	16.3088	2.305	955.0	3.16	Outcome2	10.89	13.7	0.0	No		2.8120045300113303				ISITrial	Loss
8.0	1	99.341	0.018	176.335	5.3	1.18	16.9713	3.0	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes	2.0	2.9422423556058903	0.926	100.267		GetAnswer	Gain
8.0	1	100.294	0.027	177.288	5.3	1.18	16.9713	4.0	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes		2.9422423556058903				ShowChoice	Gain
8.0	1	104.306	0.012	181.3	5.3	1.18	16.9713	1.0	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes		2.9422423556058903				ShowResult	Gain
8.0	1	105.326	0.02	182.32	5.3	1.18	16.9713	3.506	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes		2.9422423556058903				ISITrial	Gain
8.0	1	111.996	0.031	188.99	5.3	1.18	16.9713	1.427	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes		2.9422423556058903			872.0	TrialHappiness	Gain
8.0	1	116.025	4.029	193.019	5.3	1.18	16.9713	4.45	955.0	2.48	Outcome1	5.3	2.36	3112.5	Yes		2.9422423556058903				ISIRate	Gain
9.0	1	120.505	0.03	197.499	9.9	3.68	18.2088	3.0	955.0	3.6	Outcome2	7.37	9.9	0.0	No	2.0	2.52887882219706	0.777	121.282		GetAnswer	Gain
