trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-33.731	0.036	23.938				-0.001								{SPACE}		3.817	-29.914		Welcome	
	0	-29.884	0.03	27.785				5.0													LifeHappyPreview	
	0	-24.786	0.098	32.883				3.503												340.0	LifeHappiness	
	0	-11.429	0.021	46.24				4.0													BlockHappyPreview	
	0	-7.417	0.012	50.252				2.798												580.0	BlockStartHappiness	
	0	-0.58	0.023	57.089				-0.001								5.0					ScanWait	
	1	0.022	0.022	57.691				10.0													GetReady	
1.0	1	10.052	0.03	67.721	-0.04	-0.04	9.995	3.0	955.0	5.0	Certain	-0.07	6.3	0.0	No	4.0	6.37032842582106	1.697	11.749		GetAnswer	Gain
1.0	1	11.773	0.024	69.442	-0.04	-0.04	9.995	4.0	955.0	5.0	Certain	-0.07	6.3	0.0	No		6.37032842582106				ShowChoice	Gain
1.0	1	15.785	0.012	73.454	-0.04	-0.04	9.995	1.0	955.0	5.0	Certain	-0.07	6.3	0.0	No		6.37032842582106				ShowResult	Gain
1.0	1	16.805	0.02	74.474	-0.04	-0.04	9.995	2.431	955.0	5.0	Certain	-0.07	6.3	0.0	No		6.37032842582106				ISITrial	Gain
2.0	1	19.263	0.027	76.932	2.9	0.0	10.3575	3.0	955.0	0.4	Outcome2	-3.9	2.9	0.0	No	2.0	6.7950169875424695	1.789	21.052		GetAnswer	Mixed
2.0	1	21.068	0.016	78.737	2.9	0.0	10.3575	4.0	955.0	0.4	Outcome2	-3.9	2.9	0.0	No		6.7950169875424695				ShowChoice	Mixed
2.0	1	25.097	0.029	82.766	2.9	0.0	10.3575	1.0	955.0	0.4	Outcome2	-3.9	2.9	0.0	No		6.7950169875424695				ShowResult	Mixed
2.0	1	26.116	0.019	83.785	2.9	0.0	10.3575	4.568	955.0	0.4	Outcome2	-3.9	2.9	0.0	No		6.7950169875424695				ISITrial	Mixed
3.0	1	30.713	0.029	88.382	12.1	2.44	11.87	3.0	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes	2.0	7.219705549263869	1.177	31.89		GetAnswer	Loss
3.0	1	31.917	0.027	89.586	12.1	2.44	11.87	4.0	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes		7.219705549263869				ShowChoice	Loss
3.0	1	35.946	0.029	93.615	12.1	2.44	11.87	1.0	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes		7.219705549263869				ShowResult	Loss
3.0	1	36.965	0.019	94.634	12.1	2.44	11.87	3.243	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes		7.219705549263869				ISITrial	Loss
3.0	1	43.117	0.024	100.786	12.1	2.44	11.87	1.059	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes		7.219705549263869			648.0	TrialHappiness	Loss
3.0	1	47.146	4.029	104.815	12.1	2.44	11.87	3.472	955.0	4.2	Outcome1	12.1	4.88	2868.0	Yes		7.219705549263869				ISIRate	Loss
4.0	1	50.64	0.022	108.309	5.7	2.0	12.5825	3.0	955.0	3.16	Outcome1	5.7	-0.79	0.0	No	2.0	6.489241223103059	1.277	51.917		GetAnswer	Gain
4.0	1	51.944	0.027	109.613	5.7	2.0	12.5825	4.0	955.0	3.16	Outcome1	5.7	-0.79	0.0	No		6.489241223103059				ShowChoice	Gain
4.0	1	55.972	0.028	113.641	5.7	2.0	12.5825	1.0	955.0	3.16	Outcome1	5.7	-0.79	0.0	No		6.489241223103059				ShowResult	Gain
4.0	1	56.992	0.02	114.661	5.7	2.0	12.5825	2.011	955.0	3.16	Outcome1	5.7	-0.79	0.0	No		6.489241223103059				ISITrial	Gain
5.0	1	59.031	0.028	116.7	10.52	5.26	13.8975	3.0	955.0	3.6	Outcome2	11.9	10.52	2582.5	Yes	2.0	-1.38099282748207	1.495	60.526		GetAnswer	Loss
5.0	1	60.553	0.027	118.222	10.52	5.26	13.8975	4.0	955.0	3.6	Outcome2	11.9	10.52	2582.5	Yes		-1.38099282748207				ShowChoice	Loss
