trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-34.009	0.037	14.016				-0.001								{SPACE}		1.923	-32.086		Welcome	
	0	-32.059	0.027	15.966				5.0													LifeHappyPreview	
	0	-27.028	0.031	20.997				3.857												844.0	LifeHappiness	
	0	-13.932	0.024	34.093				4.0													BlockHappyPreview	
	0	-9.917	0.015	38.108				2.393												848.0	BlockStartHappiness	
	0	-3.753	0.014	44.272				-0.001								5.0					ScanWait	
	1	0.013	0.013	48.038				10.0													GetReady	
1.0	1	10.042	0.029	58.067	11.9	5.04	11.4875	3.0	955.0	3.6	Outcome1	11.9	10.08	0.0	No	2.0	1.8176670441676102	0.733	10.775		GetAnswer	Loss
1.0	1	10.792	0.017	58.817	11.9	5.04	11.4875	4.0	955.0	3.6	Outcome1	11.9	10.08	0.0	No		1.8176670441676102				ShowChoice	Loss
1.0	1	14.807	0.015	62.832	11.9	5.04	11.4875	1.0	955.0	3.6	Outcome1	11.9	10.08	0.0	No		1.8176670441676102				ShowResult	Loss
1.0	1	15.824	0.017	63.849	11.9	5.04	11.4875	2.431	955.0	3.6	Outcome1	11.9	10.08	0.0	No		1.8176670441676102				ISITrial	Loss
2.0	1	18.29	0.035	66.315	0.0	0.0	11.4875	3.0	955.0	2.0	Certain	-1.64	0.3	0.0	No	4.0	1.93884484711212	1.255	19.545		GetAnswer	Mixed
2.0	1	19.572	0.027	67.597	0.0	0.0	11.4875	4.0	955.0	2.0	Certain	-1.64	0.3	0.0	No		1.93884484711212				ShowChoice	Mixed
2.0	1	23.588	0.016	71.613	0.0	0.0	11.4875	1.0	955.0	2.0	Certain	-1.64	0.3	0.0	No		1.93884484711212				ShowResult	Mixed
2.0	1	24.604	0.016	72.629	0.0	0.0	11.4875	4.568	955.0	2.0	Certain	-1.64	0.3	0.0	No		1.93884484711212				ISITrial	Mixed
3.0	1	29.202	0.03	77.227	3.1	2.0	11.875	3.0	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes	2.0	2.06002265005663	0.572	29.774		GetAnswer	Mixed
3.0	1	29.802	0.028	77.827	3.1	2.0	11.875	4.0	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes		2.06002265005663				ShowChoice	Mixed
3.0	1	33.817	0.015	81.842	3.1	2.0	11.875	1.0	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes		2.06002265005663				ShowResult	Mixed
3.0	1	34.834	0.017	82.859	3.1	2.0	11.875	3.243	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes		2.06002265005663				ISITrial	Mixed
3.0	1	40.998	0.031	89.023	3.1	2.0	11.875	3.571	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes	2{-2}4{-4}	2.06002265005663	3.571	44.569	828.0	TrialHappiness	Mixed
3.0	1	45.013	4.015	93.038	3.1	2.0	11.875	3.472	955.0	0.52	Outcome1	3.1	1.04	2868.0	Yes		2.06002265005663				ISIRate	Mixed
4.0	1	48.512	0.027	96.537	0.0	0.0	11.875	3.0	955.0	1.0	Certain	-0.3	-0.85	0.0	No	4.0	-0.545677614194035	0.88	49.392		GetAnswer	Mixed
4.0	1	49.412	0.02	97.437	0.0	0.0	11.875	4.0	955.0	1.0	Certain	-0.3	-0.85	0.0	No		-0.545677614194035				ShowChoice	Mixed
4.0	1	53.427	0.015	101.452	0.0	0.0	11.875	1.0	955.0	1.0	Certain	-0.3	-0.85	0.0	No		-0.545677614194035				ShowResult	Mixed
4.0	1	54.444	0.017	102.469	0.0	0.0	11.875	2.011	955.0	1.0	Certain	-0.3	-0.85	0.0	No		-0.545677614194035				ISITrial	Mixed
5.0	1	56.476	0.021	104.501	1.0	1.0	12.0	3.0	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes	4.0	2.6647791619478998	1.122	57.598		GetAnswer	Mixed
5.0	1	57.626	0.028	105.651	1.0	1.0	12.0	4.0	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes		2.6647791619478998				ShowChoice	Mixed
5.0	1	61.641	0.015	109.666	1.0	1.0	12.0	1.0	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes		2.6647791619478998				ShowResult	Mixed
5.0	1	62.657	0.016	110.682	1.0	1.0	12.0	5.129	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes		2.6647791619478998				ISITrial	Mixed
5.0	1	70.405	0.018	118.43	1.0	1.0	12.0	1.756	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes		2.6647791619478998			848.0	TrialHappiness	Mixed
5.0	1	74.42	4.015	122.445	1.0	1.0	12.0	2.33	955.0	1.5	Certain	-0.56	2.1	2582.5	Yes		2.6647791619478998				ISIRate	Mixed
6.0	1	76.769	0.019	124.794	5.7	1.62	12.7125	3.0	955.0	3.16	Outcome1	5.7	3.23	0.0	No	2.0	2.46885617214043	0.697	77.466		GetAnswer	Gain
6.0	1	77.485	0.019	125.51	5.7	1.62	12.7125	4.0	955.0	3.16	Outcome1	5.7	3.23	0.0	No		2.46885617214043				ShowChoice	Gain
6.0	1	81.501	0.016	129.526	5.7	1.62	12.7125	1.0	955.0	3.16	Outcome1	5.7	3.23	0.0	No		2.46885617214043				ShowResult	Gain
6.0	1	82.517	0.016	130.542	5.7	1.62	12.7125	6.232	955.0	3.16	Outcome1	5.7	3.23	0.0	No		2.46885617214043				ISITrial	Gain
7.0	1	88.781	0.032	136.806	6.8	3.4	13.5625	3.0	955.0	2.48	Outcome1	6.8	7.3	0.0	No	2.0	-0.498584371460929	0.563	89.344		GetAnswer	Gain
7.0	1	89.365	0.021	137.39	6.8	3.4	13.5625	4.0	955.0	2.48	Outcome1	6.8	7.3	0.0	No		-0.498584371460929				ShowChoice	Gain
7.0	1	93.38	0.015	141.405	6.8	3.4	13.5625	1.0	955.0	2.48	Outcome1	6.8	7.3	0.0	No		-0.498584371460929				ShowResult	Gain
7.0	1	94.396	0.016	142.421	6.8	3.4	13.5625	2.305	955.0	2.48	Outcome1	6.8	7.3	0.0	No		-0.498584371460929				ISITrial	Gain
8.0	1	96.729	0.028	144.754	9.9	3.6	14.8	3.0	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes	2.0	2.71121177802944	0.828	97.557		GetAnswer	Gain
8.0	1	97.578	0.021	145.603	9.9	3.6	14.8	4.0	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes		2.71121177802944				ShowChoice	Gain
8.0	1	101.594	0.016	149.619	9.9	3.6	14.8	1.0	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes		2.71121177802944				ShowResult	Gain
8.0	1	102.61	0.016	150.635	9.9	3.6	14.8	3.506	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes		2.71121177802944				ISITrial	Gain
8.0	1	109.274	0.02	157.299	9.9	3.6	14.8	3.326	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes		2.71121177802944			888.0	TrialHappiness	Gain
8.0	1	113.289	4.015	161.314	9.9	3.6	14.8	4.45	955.0	3.6	Outcome1	9.9	7.19	3112.5	Yes		2.71121177802944				ISIRate	Gain
9.0	1	117.755	0.016	165.78	-1.0	-1.0	14.675	3.0	955.0	1.2	Certain	-0.1	-2.25	0.0	No	4.0	2.15288788221971	0.612	118.367		GetAnswer	Mixed
9.0	1	118.388	0.021	166.413	-1.0	-1.0	14.675	4.0	955.0	1.2	Certain	-0.1	-2.25	0.0	No		2.15288788221971				ShowChoice	Mixed
9.0	1	122.403	0.015	170.428	-1.0	-1.0	14.675	1.0	955.0	1.2	Certain	-0.1	-2.25	0.0	No		2.15288788221971				ShowResult	Mixed
9.0	1	123.419	0.016	171.444	-1.0	-1.0	14.675	2.0	955.0	1.2	Certain	-0.1	-2.25	0.0	No		2.15288788221971				ISITrial	Mixed
