trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-30.37	0.021	46.424				-0.001								{SPACE}		4.203	-26.167		Welcome	
	0	-26.138	0.029	50.656				5.0													LifeHappyPreview	
	0	-21.107	0.031	55.687				4.906												272.0	LifeHappiness	
	0	-15.858	0.013	60.936				4.0													BlockHappyPreview	
	0	-11.843	0.015	64.951				2.795												412.0	BlockStartHappiness	
	0	-4.079	0.025	72.715				-0.001								5.0					ScanWait	
	1	0.019	0.019	76.813				10.0													GetReady	
1.0	1	10.049	0.03	86.843	4.7	0.0	10.5875	3.0	955.0	1.82	Outcome1	4.7	-4.52	0.0	No	2.0	9.2242355605889	1.554	11.603		GetAnswer	Gain
1.0	1	11.615	0.012	88.409	4.7	0.0	10.5875	4.0	955.0	1.82	Outcome1	4.7	-4.52	0.0	No		9.2242355605889				ShowChoice	Gain
1.0	1	15.631	0.016	92.425	4.7	0.0	10.5875	1.0	955.0	1.82	Outcome1	4.7	-4.52	0.0	No		9.2242355605889				ShowResult	Gain
1.0	1	16.647	0.016	93.441	4.7	0.0	10.5875	2.431	955.0	1.82	Outcome1	4.7	-4.52	0.0	No		9.2242355605889				ISITrial	Gain
2.0	1	19.096	0.018	95.89	0.45	1.0	10.6437	3.0	955.0	0.3	Outcome2	2.7	0.45	0.0	No	2.0	-2.25481313703284	1.679	20.775		GetAnswer	Mixed
2.0	1	20.796	0.021	97.59	0.45	1.0	10.6437	4.0	955.0	0.3	Outcome2	2.7	0.45	0.0	No		-2.25481313703284				ShowChoice	Mixed
2.0	1	24.811	0.015	101.605	0.45	1.0	10.6437	1.0	955.0	0.3	Outcome2	2.7	0.45	0.0	No		-2.25481313703284				ShowResult	Mixed
2.0	1	25.827	0.016	102.621	0.45	1.0	10.6437	4.568	955.0	0.3	Outcome2	2.7	0.45	0.0	No		-2.25481313703284				ISITrial	Mixed
3.0	1	30.426	0.031	107.22	-3.0	-3.0	10.2687	3.0	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes	4.0	10.454133635334099	0.586	31.012		GetAnswer	Mixed
3.0	1	31.025	0.013	107.819	-3.0	-3.0	10.2687	4.0	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes		10.454133635334099				ShowChoice	Mixed
3.0	1	35.041	0.016	111.835	-3.0	-3.0	10.2687	1.0	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes		10.454133635334099				ShowResult	Mixed
3.0	1	36.057	0.016	112.851	-3.0	-3.0	10.2687	3.243	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes		10.454133635334099				ISITrial	Mixed
3.0	1	42.205	0.015	118.999	-3.0	-3.0	10.2687	1.476	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes		10.454133635334099			472.0	TrialHappiness	Mixed
3.0	1	46.22	4.015	123.014	-3.0	-3.0	10.2687	3.472	955.0	1.2	Certain	1.9	-8.55	2868.0	Yes		10.454133635334099				ISIRate	Mixed
4.0	1	49.719	0.027	126.513	-4.0	-4.0	9.7687	3.0	955.0	0.2	Certain	-9.55	0.5	0.0	No	4.0	10.0498301245753	1.315	51.034		GetAnswer	Mixed
4.0	1	51.052	0.018	127.846	-4.0	-4.0	9.7687	4.0	955.0	0.2	Certain	-9.55	0.5	0.0	No		10.0498301245753				ShowChoice	Mixed
4.0	1	55.067	0.015	131.861	-4.0	-4.0	9.7687	1.0	955.0	0.2	Certain	-9.55	0.5	0.0	No		10.0498301245753				ShowResult	Mixed
4.0	1	56.083	0.016	132.877	-4.0	-4.0	9.7687	2.011	955.0	0.2	Certain	-9.55	0.5	0.0	No		10.0498301245753				ISITrial	Mixed
5.0	1	58.116	0.022	134.91	4.54	2.27	10.3362	3.0	955.0	1.82	Outcome2	6.7	4.54	2582.5	Yes	2.0	-2.15939977349943	1.177	59.293		GetAnswer	Gain
5.0	1	59.316	0.023	136.11	4.54	2.27	10.3362	4.0	955.0	1.82	Outcome2	6.7	4.54	2582.5	Yes		-2.15939977349943				ShowChoice	Gain
5.0	1	63.331	0.015	140.125	4.54	2.27	10.3362	1.0	955.0	1.82	Outcome2	6.7	4.54	2582.5	Yes		-2.15939977349943				ShowResult	Gain
5.0	1	64.347	0.016	141.141	4.54	2.27	10.3362	5.129	955.0	1.82	Outcome2	6.7	4.54	2582.5	Yes		-2.15939977349943				ISITrial	Gain
