trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-45.325	0.022	27.367				-0.001								{SPACE}		3.295	-42.03		Welcome	
	0	-42.009	0.021	30.683				5.0													LifeHappyPreview	
	0	-36.978	0.031	35.714				3.087								2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}		3.087	-33.891	840.0	LifeHappiness	
	0	-19.6	0.014	53.092				4.0													BlockHappyPreview	
	0	-15.585	0.015	57.107				2.665												784.0	BlockStartHappiness	
	0	-5.938	0.013	66.754				-0.001								5.0					ScanWait	
	1	0.026	0.026	72.718				10.0													GetReady	
1.0	1	10.056	0.03	82.748	9.5	3.3	11.1875	3.0	955.0	2.8	Outcome1	9.5	6.6	0.0	No	2.0	2.9048697621744104	1.274	11.33		GetAnswer	Gain
1.0	1	11.356	0.026	84.048	9.5	3.3	11.1875	4.0	955.0	2.8	Outcome1	9.5	6.6	0.0	No		2.9048697621744104				ShowChoice	Gain
1.0	1	15.371	0.015	88.063	9.5	3.3	11.1875	1.0	955.0	2.8	Outcome1	9.5	6.6	0.0	No		2.9048697621744104				ShowResult	Gain
1.0	1	16.387	0.016	89.079	9.5	3.3	11.1875	2.431	955.0	2.8	Outcome1	9.5	6.6	0.0	No		2.9048697621744104				ISITrial	Gain
2.0	1	18.836	0.018	91.528	1.9	0.0	11.425	3.0	955.0	1.2	Outcome1	1.9	-1.2	0.0	No	2.0	3.09852774631937	0.909	19.745		GetAnswer	Mixed
2.0	1	19.769	0.024	92.461	1.9	0.0	11.425	4.0	955.0	1.2	Outcome1	1.9	-1.2	0.0	No		3.09852774631937				ShowChoice	Mixed
2.0	1	23.785	0.016	96.477	1.9	0.0	11.425	1.0	955.0	1.2	Outcome1	1.9	-1.2	0.0	No		3.09852774631937				ShowResult	Mixed
2.0	1	24.801	0.016	97.493	1.9	0.0	11.425	4.568	955.0	1.2	Outcome1	1.9	-1.2	0.0	No		3.09852774631937				ISITrial	Mixed
3.0	1	29.399	0.03	102.091	4.3	2.0	11.9625	3.0	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes	2.0	3.2921857304643303	1.236	30.635		GetAnswer	Mixed
3.0	1	30.649	0.014	103.341	4.3	2.0	11.9625	4.0	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes		3.2921857304643303				ShowChoice	Mixed
3.0	1	34.664	0.015	107.356	4.3	2.0	11.9625	1.0	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes		3.2921857304643303				ShowResult	Mixed
3.0	1	35.68	0.016	108.372	4.3	2.0	11.9625	3.243	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes		3.2921857304643303				ISITrial	Mixed
3.0	1	41.828	0.014	114.52	4.3	2.0	11.9625	2.37	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes		3.2921857304643303			808.0	TrialHappiness	Mixed
3.0	1	45.844	4.016	118.536	4.3	2.0	11.9625	3.472	955.0	2.0	Outcome1	4.3	1.01	2868.0	Yes		3.2921857304643303				ISIRate	Mixed
4.0	1	49.342	0.026	122.034	3.06	1.53	12.345	3.0	955.0	1.0	Outcome1	3.06	3.7	0.0	No	2.0	-0.644960362400906	1.28	50.622		GetAnswer	Mixed
4.0	1	50.642	0.02	123.334	3.06	1.53	12.345	4.0	955.0	1.0	Outcome1	3.06	3.7	0.0	No		-0.644960362400906				ShowChoice	Mixed
4.0	1	54.657	0.015	127.349	3.06	1.53	12.345	1.0	955.0	1.0	Outcome1	3.06	3.7	0.0	No		-0.644960362400906				ShowResult	Mixed
4.0	1	55.673	0.016	128.365	3.06	1.53	12.345	2.011	955.0	1.0	Outcome1	3.06	3.7	0.0	No		-0.644960362400906				ISITrial	Mixed
