trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-51.681	0.033	34.838				-0.001								{SPACE}		7.265	-44.416		Welcome	
	0	-44.386	0.03	42.133				5.0													LifeHappyPreview	
	0	-39.355	0.031	47.164				4.037												736.0	LifeHappiness	
	0	-18.509	0.019	68.01				4.0													BlockHappyPreview	
	0	-14.497	0.012	72.022				1.647												532.0	BlockStartHappiness	
	0	-2.862	0.019	83.657				-0.001								5.0					ScanWait	
	1	0.013	0.013	86.532				10.0													GetReady	
1.0	1	10.043	0.03	96.562	5.18	2.59	10.6475	3.0	955.0	2.0	Outcome2	6.9	5.18	0.0	No	2.0	-1.7165911664779199	1.411	11.454		GetAnswer	Gain
1.0	1	11.481	0.027	98.0	5.18	2.59	10.6475	4.0	955.0	2.0	Outcome2	6.9	5.18	0.0	No		-1.7165911664779199				ShowChoice	Gain
1.0	1	15.493	0.012	102.012	5.18	2.59	10.6475	1.0	955.0	2.0	Outcome2	6.9	5.18	0.0	No		-1.7165911664779199				ShowResult	Gain
1.0	1	16.513	0.02	103.032	5.18	2.59	10.6475	2.431	955.0	2.0	Outcome2	6.9	5.18	0.0	No		-1.7165911664779199				ISITrial	Gain
2.0	1	18.97	0.026	105.489	-1.0	-1.0	10.5225	3.0	955.0	1.0	Certain	-2.06	-0.3	0.0	No	4.0	-1.75651189127973	2.086	21.056		GetAnswer	Mixed
2.0	1	21.076	0.02	107.595	-1.0	-1.0	10.5225	4.0	955.0	1.0	Certain	-2.06	-0.3	0.0	No		-1.75651189127973				ShowChoice	Mixed
2.0	1	25.088	0.012	111.607	-1.0	-1.0	10.5225	1.0	955.0	1.0	Certain	-2.06	-0.3	0.0	No		-1.75651189127973				ShowResult	Mixed
2.0	1	26.108	0.02	112.627	-1.0	-1.0	10.5225	4.568	955.0	1.0	Certain	-2.06	-0.3	0.0	No		-1.75651189127973				ISITrial	Mixed
3.0	1	30.705	0.029	117.224	8.5	4.25	11.585	3.0	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes	2.0	-1.79643261608154	1.286	31.991		GetAnswer	Gain
3.0	1	32.009	0.018	118.528	8.5	4.25	11.585	4.0	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes		-1.79643261608154				ShowChoice	Gain
3.0	1	36.021	0.012	122.54	8.5	4.25	11.585	1.0	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes		-1.79643261608154				ShowResult	Gain
3.0	1	37.041	0.02	123.56	8.5	4.25	11.585	3.243	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes		-1.79643261608154				ISITrial	Gain
3.0	1	43.192	0.023	129.711	8.5	4.25	11.585	1.546	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes	2{-2}	-1.79643261608154	1.546	44.738	560.0	TrialHappiness	Gain
3.0	1	47.205	4.013	133.724	8.5	4.25	11.585	3.472	955.0	5.0	Outcome1	8.5	10.3	2868.0	Yes		-1.79643261608154				ISIRate	Gain
4.0	1	50.698	0.021	137.217	-0.22	-0.22	11.5575	3.0	955.0	3.16	Certain	-0.45	7.7	0.0	No	4.0	8.14722536806342	1.318	52.016		GetAnswer	Gain
4.0	1	52.036	0.02	138.555	-0.22	-0.22	11.5575	4.0	955.0	3.16	Certain	-0.45	7.7	0.0	No		8.14722536806342				ShowChoice	Gain
4.0	1	56.064	0.028	142.583	-0.22	-0.22	11.5575	1.0	955.0	3.16	Certain	-0.45	7.7	0.0	No		8.14722536806342				ShowResult	Gain
4.0	1	57.084	0.02	143.603	-0.22	-0.22	11.5575	2.011	955.0	3.16	Certain	-0.45	7.7	0.0	No		8.14722536806342				ISITrial	Gain
5.0	1	59.124	0.029	145.643	9.3	0.36	12.72	3.0	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes	2.0	8.59456398640997	1.48	60.604		GetAnswer	Gain
5.0	1	60.628	0.024	147.147	9.3	0.36	12.72	4.0	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes		8.59456398640997				ShowChoice	Gain
5.0	1	64.64	0.012	151.159	9.3	0.36	12.72	1.0	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes		8.59456398640997				ShowResult	Gain
5.0	1	65.66	0.02	152.179	9.3	0.36	12.72	5.129	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes		8.59456398640997				ISITrial	Gain
5.0	1	73.416	0.025	159.935	9.3	0.36	12.72	0.727	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes		8.59456398640997			552.0	TrialHappiness	Gain
5.0	1	77.428	4.012	163.947	9.3	0.36	12.72	2.33	955.0	2.48	Outcome1	9.3	0.71	2582.5	Yes		8.59456398640997				ISIRate	Gain
6.0	1	79.785	0.027	166.304	11.5	1.16	14.1575	3.0	955.0	2.8	Outcome1	11.5	2.32	0.0	No	2.0	9.17780294450736	1.408	81.193		GetAnswer	Loss
6.0	1	81.206	0.013	167.725	11.5	1.16	14.1575	4.0	955.0	2.8	Outcome1	11.5	2.32	0.0	No		9.17780294450736				ShowChoice	Loss
6.0	1	85.218	0.012	171.737	11.5	1.16	14.1575	1.0	955.0	2.8	Outcome1	11.5	2.32	0.0	No		9.17780294450736				ShowResult	Loss
6.0	1	86.238	0.02	172.757	11.5	1.16	14.1575	6.232	955.0	2.8	Outcome1	11.5	2.32	0.0	No		9.17780294450736				ISITrial	Loss
7.0	1	92.49	0.02	179.009	1.43	2.0	14.3363	3.0	955.0	0.66	Outcome2	3.3	1.43	0.0	No	2.0	-1.86778029445074	1.261	93.751		GetAnswer	Mixed
7.0	1	93.777	0.026	180.296	1.43	2.0	14.3363	4.0	955.0	0.66	Outcome2	3.3	1.43	0.0	No		-1.86778029445074				ShowChoice	Mixed
7.0	1	97.789	0.012	184.308	1.43	2.0	14.3363	1.0	955.0	0.66	Outcome2	3.3	1.43	0.0	No		-1.86778029445074				ShowResult	Mixed
7.0	1	98.809	0.02	185.328	1.43	2.0	14.3363	2.305	955.0	0.66	Outcome2	3.3	1.43	0.0	No		-1.86778029445074				ISITrial	Mixed
8.0	1	101.133	0.019	187.652	13.5	1.7	16.0238	3.0	955.0	2.8	Outcome1	13.5	3.41	3112.5	Yes	2.0	10.0906002265006	1.312	102.445		GetAnswer	Loss
8.0	1	102.47	0.025	188.989	13.5	1.7	16.0238	4.0	955.0	2.8	Outcome1	13.5	3.41	3112.5	Yes		10.0906002265006				ShowChoice	Loss
8.0	1	106.482	0.012	193.001	13.5	1.7	16.0238	1.0	955.0	2.8	Outcome1	13.5	3.41	3112.5	Yes		10.0906002265006				ShowResult	Loss
