trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-61.558	0.022	13.009				-0.001								{SPACE}		2.135	-59.423		Welcome	
	0	-59.392	0.031	15.175				5.0													LifeHappyPreview	
	0	-54.36	0.032	20.207				4.94								2{-2}2{-2}4{-4}2{-2}		4.94	-49.42	568.0	LifeHappiness	
	0	-23.205	0.016	51.362				4.0													BlockHappyPreview	
	0	-19.189	0.016	55.378				0.0												512.0	BlockStartHappiness	
	0	-9.543	0.025	65.024				-0.001								5.0					ScanWait	
	1	0.021	0.021	74.588				10.0													GetReady	
1.0	1	10.051	0.03	84.618	5.3	2.65	10.6625	3.0	955.0	2.22	Outcome2	7.1	5.3	0.0	No	2.0	-1.79775386938467	1.467	11.518		GetAnswer	Gain
1.0	1	11.533	0.015	86.1	5.3	2.65	10.6625	4.0	955.0	2.22	Outcome2	7.1	5.3	0.0	No		-1.79775386938467				ShowChoice	Gain
1.0	1	15.549	0.016	90.116	5.3	2.65	10.6625	1.0	955.0	2.22	Outcome2	7.1	5.3	0.0	No		-1.79775386938467				ShowResult	Gain
1.0	1	16.565	0.016	91.132	5.3	2.65	10.6625	2.431	955.0	2.22	Outcome2	7.1	5.3	0.0	No		-1.79775386938467				ISITrial	Gain
2.0	1	19.031	0.035	93.598	2.0	2.0	10.9125	3.0	955.0	1.68	Certain	-1.53	6.5	0.0	No	4.0	8.02718006795017	1.169	20.2		GetAnswer	Gain
2.0	1	20.214	0.014	94.781	2.0	2.0	10.9125	4.0	955.0	1.68	Certain	-1.53	6.5	0.0	No		8.02718006795017				ShowChoice	Gain
2.0	1	24.229	0.015	98.796	2.0	2.0	10.9125	1.0	955.0	1.68	Certain	-1.53	6.5	0.0	No		8.02718006795017				ShowResult	Gain
2.0	1	25.245	0.016	99.812	2.0	2.0	10.9125	4.568	955.0	1.68	Certain	-1.53	6.5	0.0	No		8.02718006795017				ISITrial	Gain
3.0	1	29.844	0.031	104.411	0.0	0.0	10.9125	3.0	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes	4.0	8.52887882219705	1.218	31.062		GetAnswer	Mixed
3.0	1	31.077	0.015	105.644	0.0	0.0	10.9125	4.0	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes		8.52887882219705				ShowChoice	Mixed
3.0	1	35.092	0.015	109.659	0.0	0.0	10.9125	1.0	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes		8.52887882219705				ShowResult	Mixed
3.0	1	36.108	0.016	110.675	0.0	0.0	10.9125	3.243	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes		8.52887882219705				ISITrial	Mixed
3.0	1	42.273	0.031	116.84	0.0	0.0	10.9125	1.84	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes		8.52887882219705			560.0	TrialHappiness	Mixed
3.0	1	46.288	4.015	120.855	0.0	0.0	10.9125	3.472	955.0	1.2	Certain	3.9	-4.63	2868.0	Yes		8.52887882219705				ISIRate	Mixed
4.0	1	49.787	0.027	124.354	9.1	0.44	12.05	3.0	955.0	2.22	Outcome2	0.88	9.1	0.0	No	2.0	8.21517553793884	1.306	51.093		GetAnswer	Gain
4.0	1	51.12	0.027	125.687	9.1	0.44	12.05	4.0	955.0	2.22	Outcome2	0.88	9.1	0.0	No		8.21517553793884				ShowChoice	Gain
4.0	1	55.135	0.015	129.702	9.1	0.44	12.05	1.0	955.0	2.22	Outcome2	0.88	9.1	0.0	No		8.21517553793884				ShowResult	Gain
4.0	1	56.151	0.016	130.718	9.1	0.44	12.05	2.011	955.0	2.22	Outcome2	0.88	9.1	0.0	No		8.21517553793884				ISITrial	Gain
5.0	1	58.184	0.022	132.751	2.7	-1.0	12.3875	3.0	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes	2.0	8.66251415628539	1.072	59.256		GetAnswer	Mixed
5.0	1	59.284	0.028	133.851	2.7	-1.0	12.3875	4.0	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes		8.66251415628539				ShowChoice	Mixed
5.0	1	63.299	0.015	137.866	2.7	-1.0	12.3875	1.0	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes		8.66251415628539				ShowResult	Mixed
5.0	1	64.315	0.016	138.882	2.7	-1.0	12.3875	5.129	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes		8.66251415628539				ISITrial	Mixed
5.0	1	72.062	0.017	146.629	2.7	-1.0	12.3875	1.372	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes		8.66251415628539			624.0	TrialHappiness	Mixed
5.0	1	76.078	4.016	150.645	2.7	-1.0	12.3875	2.33	955.0	0.3	Outcome1	2.7	-5.96	2582.5	Yes		8.66251415628539				ISIRate	Mixed
6.0	1	78.427	0.019	152.994	12.5	2.24	13.95	3.0	955.0	1.68	Outcome2	4.48	12.5	0.0	No	2.0	8.022650056625139	1.347	79.774		GetAnswer	Loss
6.0	1	79.793	0.019	154.36	12.5	2.24	13.95	4.0	955.0	1.68	Outcome2	4.48	12.5	0.0	No		8.022650056625139				ShowChoice	Loss
6.0	1	83.808	0.015	158.375	12.5	2.24	13.95	1.0	955.0	1.68	Outcome2	4.48	12.5	0.0	No		8.022650056625139				ShowResult	Loss
6.0	1	84.825	0.017	159.392	12.5	2.24	13.95	6.232	955.0	1.68	Outcome2	4.48	12.5	0.0	No		8.022650056625139				ISITrial	Loss
7.0	1	91.089	0.032	165.656	6.93	3.46	14.8162	3.0	955.0	1.68	Outcome1	6.93	8.5	0.0	No	2.0	-1.5744620611551499	1.019	92.108		GetAnswer	Gain
7.0	1	92.122	0.014	166.689	6.93	3.46	14.8162	4.0	955.0	1.68	Outcome1	6.93	8.5	0.0	No		-1.5744620611551499				ShowChoice	Gain
7.0	1	96.137	0.015	170.704	6.93	3.46	14.8162	1.0	955.0	1.68	Outcome1	6.93	8.5	0.0	No		-1.5744620611551499				ShowResult	Gain
7.0	1	97.154	0.017	171.721	6.93	3.46	14.8162	2.305	955.0	1.68	Outcome1	6.93	8.5	0.0	No		-1.5744620611551499				ISITrial	Gain
8.0	1	99.486	0.027	174.053	5.29	2.64	15.4774	3.0	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes	2.0	-1.60570026425066	1.053	100.539		GetAnswer	Gain
8.0	1	100.569	0.029	175.136	5.29	2.64	15.4774	4.0	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes		-1.60570026425066				ShowChoice	Gain
8.0	1	104.585	0.016	179.152	5.29	2.64	15.4774	1.0	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes		-1.60570026425066				ShowResult	Gain
8.0	1	105.601	0.016	180.168	5.29	2.64	15.4774	3.506	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes		-1.60570026425066				ISITrial	Gain
8.0	1	112.265	0.02	186.832	5.29	2.64	15.4774	1.555	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes		-1.60570026425066			648.0	TrialHappiness	Gain
8.0	1	116.281	4.016	190.848	5.29	2.64	15.4774	4.45	955.0	2.0	Outcome2	6.9	5.29	3112.5	Yes		-1.60570026425066				ISIRate	Gain
9.0	1	120.762	0.031	195.329	-6.0	-6.0	14.7274	3.0	955.0	0.2	Certain	-1.5	-10.24	0.0	No	4.0	8.739524348810871	1.988	122.75		GetAnswer	Mixed
9.0	1	122.778	0.028	197.345	-6.0	-6.0	14.7274	4.0	955.0	0.2	Certain	-1.5	-10.24	0.0	No		8.739524348810871				ShowChoice	Mixed
9.0	1	126.794	0.016	201.361	-6.0	-6.0	14.7274	1.0	955.0	0.2	Certain	-1.5	-10.24	0.0	No		8.739524348810871				ShowResult	Mixed
9.0	1	127.81	0.016	202.377	-6.0	-6.0	14.7274	2.0	955.0	0.2	Certain	-1.5	-10.24	0.0	No		8.739524348810871				ISITrial	Mixed
10.0	1	129.843	0.033	204.41	-1.0	-1.0	14.6024	3.0	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes	4.0	9.087202718006788	0.994	130.837		GetAnswer	Mixed
10.0	1	130.859	0.022	205.426	-1.0	-1.0	14.6024	4.0	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes		9.087202718006788				ShowChoice	Mixed
10.0	1	134.874	0.015	209.441	-1.0	-1.0	14.6024	1.0	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes		9.087202718006788				ShowResult	Mixed
10.0	1	135.89	0.016	210.457	-1.0	-1.0	14.6024	2.0	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes		9.087202718006788				ISITrial	Mixed
10.0	1	141.938	0.032	216.505	-1.0	-1.0	14.6024	3.948	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes		9.087202718006788			536.0	TrialHappiness	Mixed
10.0	1	145.954	4.016	220.521	-1.0	-1.0	14.6024	8.0	955.0	0.82	Certain	-5.59	3.5	4000.0	Yes		9.087202718006788				ISIRate	Mixed
11.0	1	153.984	0.03	228.551	8.45	4.22	15.6587	3.0	955.0	1.68	Outcome1	8.45	10.5	0.0	No	2.0	-2.05200075500189	0.863	154.847		GetAnswer	Loss
11.0	1	154.867	0.02	229.434	8.45	4.22	15.6587	4.0	955.0	1.68	Outcome1	8.45	10.5	0.0	No		-2.05200075500189				ShowChoice	Loss
11.0	1	158.882	0.015	233.449	8.45	4.22	15.6587	1.0	955.0	1.68	Outcome1	8.45	10.5	0.0	No		-2.05200075500189				ShowResult	Loss
11.0	1	159.899	0.017	234.466	8.45	4.22	15.6587	3.324	955.0	1.68	Outcome1	8.45	10.5	0.0	No		-2.05200075500189				ISITrial	Loss
12.0	1	163.248	0.025	237.815	-1.19	0.0	15.5099	3.0	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes	2.0	-2.09154397885995	1.51	164.758		GetAnswer	Mixed
12.0	1	164.78	0.022	239.347	-1.19	0.0	15.5099	4.0	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes		-2.09154397885995				ShowChoice	Mixed
12.0	1	168.796	0.016	243.363	-1.19	0.0	15.5099	1.0	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes		-2.09154397885995				ShowResult	Mixed
12.0	1	169.812	0.016	244.379	-1.19	0.0	15.5099	6.642	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes		-2.09154397885995				ISITrial	Mixed
12.0	1	179.125	0.03	253.692	-1.19	0.0	15.5099	1.474	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes		-2.09154397885995			560.0	TrialHappiness	Mixed
12.0	1	183.141	4.016	257.708	-1.19	0.0	15.5099	2.475	955.0	0.4	Outcome1	-1.19	0.9	2618.75	Yes		-2.09154397885995				ISIRate	Mixed
13.0	1	185.64	0.024	260.207	6.7	1.0	16.3474	3.0	955.0	1.82	Outcome2	-5.18	6.7	0.0	No	2.0	11.8788221970555	2.693	188.333		GetAnswer	Gain
13.0	1	188.356	0.023	262.923	6.7	1.0	16.3474	4.0	955.0	1.82	Outcome2	-5.18	6.7	0.0	No		11.8788221970555				ShowChoice	Gain
13.0	1	192.371	0.015	266.938	6.7	1.0	16.3474	1.0	955.0	1.82	Outcome2	-5.18	6.7	0.0	No		11.8788221970555				ShowResult	Gain
13.0	1	193.387	0.016	267.954	6.7	1.0	16.3474	3.48	955.0	1.82	Outcome2	-5.18	6.7	0.0	No		11.8788221970555				ISITrial	Gain
14.0	1	196.886	0.019	271.453	10.83	5.42	17.7012	3.0	955.0	2.0	Outcome2	12.9	10.83	0.0	No	2.0	-2.07097017742544	1.082	197.968		GetAnswer	Loss
14.0	1	197.986	0.018	272.553	10.83	5.42	17.7012	4.0	955.0	2.0	Outcome2	12.9	10.83	0.0	No		-2.07097017742544				ShowChoice	Loss
14.0	1	202.001	0.015	276.568	10.83	5.42	17.7012	1.0	955.0	2.0	Outcome2	12.9	10.83	0.0	No		-2.07097017742544				ShowResult	Loss
14.0	1	203.017	0.016	277.584	10.83	5.42	17.7012	5.019	955.0	2.0	Outcome2	12.9	10.83	0.0	No		-2.07097017742544				ISITrial	Loss
15.0	1	208.065	0.029	282.632	-0.61	0.0	17.625	3.0	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes	2.0	-2.1082483956209903	2.674	210.739		GetAnswer	Mixed
15.0	1	210.765	0.026	285.332	-0.61	0.0	17.625	4.0	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes		-2.1082483956209903				ShowChoice	Mixed
15.0	1	214.78	0.015	289.347	-0.61	0.0	17.625	1.0	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes		-2.1082483956209903				ShowResult	Mixed
15.0	1	215.796	0.016	290.363	-0.61	0.0	17.625	7.614	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes		-2.1082483956209903				ISITrial	Mixed
15.0	1	226.792	0.017	301.359	-0.61	0.0	17.625	1.954	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes		-2.1082483956209903			604.0	TrialHappiness	Mixed
15.0	1	230.808	4.016	305.375	-0.61	0.0	17.625	5.394	955.0	0.82	Outcome1	-0.61	1.5	3348.5	Yes		-2.1082483956209903				ISIRate	Mixed
16.0	1	236.222	0.02	310.789	1.13	2.0	17.7663	3.0	955.0	0.52	Outcome1	1.13	3.1	0.0	No	2.0	-1.96696866742167	1.324	237.546		GetAnswer	Mixed
16.0	1	237.572	0.026	312.139	1.13	2.0	17.7663	4.0	955.0	0.52	Outcome1	1.13	3.1	0.0	No		-1.96696866742167				ShowChoice	Mixed
16.0	1	241.587	0.015	316.154	1.13	2.0	17.7663	1.0	955.0	0.52	Outcome1	1.13	3.1	0.0	No		-1.96696866742167				ShowResult	Mixed
16.0	1	242.604	0.017	317.171	1.13	2.0	17.7663	3.008	955.0	0.52	Outcome1	1.13	3.1	0.0	No		-1.96696866742167				ISITrial	Mixed
