trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-44.643	0.022	28.039				-0.001								2.0		8.525	-36.118		Welcome	
	0	-36.096	0.022	36.586				5.0													LifeHappyPreview	
	0	-31.064	0.032	41.618				4.864												692.0	LifeHappiness	
	0	-20.967	0.027	51.715				4.0													BlockHappyPreview	
	0	-16.952	0.015	55.73				2.674												700.0	BlockStartHappiness	
	0	-5.889	0.022	66.793				-0.001								5.0					ScanWait	
	1	0.025	0.025	72.707				10.0													GetReady	
1.0	1	10.055	0.03	82.737	8.67	4.34	11.0838	3.0	955.0	3.16	Outcome1	8.67	9.7	0.0	No	2.0	-1.03482446206116	1.311	11.366		GetAnswer	Gain
1.0	1	11.388	0.022	84.07	8.67	4.34	11.0838	4.0	955.0	3.16	Outcome1	8.67	9.7	0.0	No		-1.03482446206116				ShowChoice	Gain
1.0	1	15.403	0.015	88.085	8.67	4.34	11.0838	1.0	955.0	3.16	Outcome1	8.67	9.7	0.0	No		-1.03482446206116				ShowResult	Gain
1.0	1	16.419	0.016	89.101	8.67	4.34	11.0838	2.431	955.0	3.16	Outcome1	8.67	9.7	0.0	No		-1.03482446206116				ISITrial	Gain
2.0	1	18.869	0.019	91.551	10.1	2.74	12.3463	3.0	955.0	4.2	Outcome2	5.48	10.1	0.0	No	2.0	4.62061155152888	1.16	20.029		GetAnswer	Gain
2.0	1	20.052	0.023	92.734	10.1	2.74	12.3463	4.0	955.0	4.2	Outcome2	5.48	10.1	0.0	No		4.62061155152888				ShowChoice	Gain
2.0	1	24.067	0.015	96.749	10.1	2.74	12.3463	1.0	955.0	4.2	Outcome2	5.48	10.1	0.0	No		4.62061155152888				ShowResult	Gain
2.0	1	25.083	0.016	97.765	10.1	2.74	12.3463	4.568	955.0	4.2	Outcome2	5.48	10.1	0.0	No		4.62061155152888				ISITrial	Gain
3.0	1	29.682	0.031	102.364	12.5	3.8	13.9088	3.0	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes	2.0	4.9093997734994295	1.359	31.041		GetAnswer	Loss
3.0	1	31.064	0.023	103.746	12.5	3.8	13.9088	4.0	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes		4.9093997734994295				ShowChoice	Loss
3.0	1	35.08	0.016	107.762	12.5	3.8	13.9088	1.0	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes		4.9093997734994295				ShowResult	Loss
3.0	1	36.096	0.016	108.778	12.5	3.8	13.9088	3.243	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes		4.9093997734994295				ISITrial	Loss
3.0	1	42.244	0.015	114.926	12.5	3.8	13.9088	1.422	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes		4.9093997734994295			688.0	TrialHappiness	Loss
3.0	1	46.259	4.015	118.941	12.5	3.8	13.9088	3.472	955.0	1.68	Outcome2	7.59	12.5	2868.0	Yes		4.9093997734994295				ISIRate	Loss
4.0	1	49.758	0.027	122.44	0.7	-2.0	13.9963	3.0	955.0	0.3	Outcome1	0.7	-4.7	0.0	No	2.0	5.40203850509626	1.394	51.152		GetAnswer	Mixed
4.0	1	51.174	0.022	123.856	0.7	-2.0	13.9963	4.0	955.0	0.3	Outcome1	0.7	-4.7	0.0	No		5.40203850509626				ShowChoice	Mixed
4.0	1	55.189	0.015	127.871	0.7	-2.0	13.9963	1.0	955.0	0.3	Outcome1	0.7	-4.7	0.0	No		5.40203850509626				ShowResult	Mixed
4.0	1	56.206	0.017	128.888	0.7	-2.0	13.9963	2.011	955.0	0.3	Outcome1	0.7	-4.7	0.0	No		5.40203850509626				ISITrial	Mixed
5.0	1	58.238	0.021	130.92	1.0	1.0	14.1213	3.0	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes	4.0	5.7044167610419	1.84	60.078		GetAnswer	Mixed
5.0	1	60.104	0.026	132.786	1.0	1.0	14.1213	4.0	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes		5.7044167610419				ShowChoice	Mixed
5.0	1	64.12	0.016	136.802	1.0	1.0	14.1213	1.0	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes		5.7044167610419				ShowResult	Mixed
5.0	1	65.136	0.016	137.818	1.0	1.0	14.1213	5.129	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes		5.7044167610419				ISITrial	Mixed
5.0	1	72.883	0.017	145.565	1.0	1.0	14.1213	1.789	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes		5.7044167610419			700.0	TrialHappiness	Mixed
5.0	1	76.898	4.015	149.58	1.0	1.0	14.1213	2.33	955.0	2.0	Certain	-1.4	4.3	2582.5	Yes		5.7044167610419				ISIRate	Mixed
6.0	1	79.248	0.02	151.93	-4.0	-4.0	13.6213	3.0	955.0	0.4	Certain	-1.1	-6.9	0.0	No	4.0	5.802944507361269	2.316	81.564		GetAnswer	Mixed
6.0	1	81.58	0.016	154.262	-4.0	-4.0	13.6213	4.0	955.0	0.4	Certain	-1.1	-6.9	0.0	No		5.802944507361269				ShowChoice	Mixed
6.0	1	85.595	0.015	158.277	-4.0	-4.0	13.6213	1.0	955.0	0.4	Certain	-1.1	-6.9	0.0	No		5.802944507361269				ShowResult	Mixed
6.0	1	86.612	0.017	159.294	-4.0	-4.0	13.6213	6.232	955.0	0.4	Certain	-1.1	-6.9	0.0	No		5.802944507361269				ISITrial	Mixed
7.0	1	92.859	0.015	165.541	2.3	0.0	13.9088	3.0	955.0	2.0	Outcome2	-3.79	2.3	0.0	No	2.0	6.09173272933182	1.331	94.19		GetAnswer	Mixed
7.0	1	94.209	0.019	166.891	2.3	0.0	13.9088	4.0	955.0	2.0	Outcome2	-3.79	2.3	0.0	No		6.09173272933182				ShowChoice	Mixed
7.0	1	98.224	0.015	170.906	2.3	0.0	13.9088	1.0	955.0	2.0	Outcome2	-3.79	2.3	0.0	No		6.09173272933182				ShowResult	Mixed
7.0	1	99.241	0.017	171.923	2.3	0.0	13.9088	2.305	955.0	2.0	Outcome2	-3.79	2.3	0.0	No		6.09173272933182				ISITrial	Mixed
8.0	1	101.573	0.027	174.255	-3.0	-3.0	13.5338	3.0	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes	4.0	6.38052095130238	1.734	103.307		GetAnswer	Mixed
8.0	1	103.323	0.016	176.005	-3.0	-3.0	13.5338	4.0	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes		6.38052095130238				ShowChoice	Mixed
8.0	1	107.338	0.015	180.02	-3.0	-3.0	13.5338	1.0	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes		6.38052095130238				ShowResult	Mixed
8.0	1	108.354	0.016	181.036	-3.0	-3.0	13.5338	3.506	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes		6.38052095130238				ISITrial	Mixed
8.0	1	115.018	0.02	187.7	-3.0	-3.0	13.5338	3.59	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes		6.38052095130238			676.0	TrialHappiness	Mixed
8.0	1	119.034	4.016	191.716	-3.0	-3.0	13.5338	4.45	955.0	0.82	Certain	-6.88	-0.5	3112.5	Yes		6.38052095130238				ISIRate	Mixed
9.0	1	123.515	0.031	196.197	13.7	3.31	15.2463	3.0	955.0	3.16	Outcome1	13.7	6.62	0.0	No	2.0	7.077010192525481	1.756	125.271		GetAnswer	Loss
9.0	1	125.298	0.027	197.98	13.7	3.31	15.2463	4.0	955.0	3.16	Outcome1	13.7	6.62	0.0	No		7.077010192525481				ShowChoice	Loss
9.0	1	129.313	0.015	201.995	13.7	3.31	15.2463	1.0	955.0	3.16	Outcome1	13.7	6.62	0.0	No		7.077010192525481				ShowResult	Loss
