trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-36.374	0.027	22.265				-0.001								4.0		1.121	-35.253		Welcome	
	0	-35.224	0.029	23.415				5.0													LifeHappyPreview	
	0	-30.193	0.031	28.446				3.057												368.0	LifeHappiness	
	0	-22.812	0.017	35.827				4.0													BlockHappyPreview	
	0	-18.797	0.015	39.842				2.206												352.0	BlockStartHappiness	
	0	-1.686	0.022	56.953				-0.001								5.0					ScanWait	
	1	0.014	0.014	58.653				10.0													GetReady	
1.0	1	10.044	0.03	68.683	2.12	2.12	10.265	3.0	955.0	1.82	Certain	6.7	4.25	0.0	No	4.0	-2.44705549263873	0.756	10.8		GetAnswer	Gain
1.0	1	10.827	0.027	69.466	2.12	2.12	10.265	4.0	955.0	1.82	Certain	6.7	4.25	0.0	No		-2.44705549263873				ShowChoice	Gain
1.0	1	14.842	0.015	73.481	2.12	2.12	10.265	1.0	955.0	1.82	Certain	6.7	4.25	0.0	No		-2.44705549263873				ShowResult	Gain
1.0	1	15.858	0.016	74.497	2.12	2.12	10.265	2.431	955.0	1.82	Certain	6.7	4.25	0.0	No		-2.44705549263873				ISITrial	Gain
2.0	1	18.307	0.018	76.946	3.8	3.8	10.74	3.0	955.0	4.2	Certain	7.6	10.1	0.0	No	4.0	-2.5039637599094	1.221	19.528		GetAnswer	Gain
2.0	1	19.54	0.012	78.179	3.8	3.8	10.74	4.0	955.0	4.2	Certain	7.6	10.1	0.0	No		-2.5039637599094				ShowChoice	Gain
2.0	1	23.556	0.016	82.195	3.8	3.8	10.74	1.0	955.0	4.2	Certain	7.6	10.1	0.0	No		-2.5039637599094				ShowResult	Gain
2.0	1	24.572	0.016	83.211	3.8	3.8	10.74	4.568	955.0	4.2	Certain	7.6	10.1	0.0	No		-2.5039637599094				ISITrial	Gain
3.0	1	29.17	0.03	87.809	2.17	2.17	11.0112	3.0	955.0	2.0	Certain	6.9	4.34	2868.0	Yes	4.0	-2.5608720271800696	1.371	30.541		GetAnswer	Gain
3.0	1	30.553	0.012	89.192	2.17	2.17	11.0112	4.0	955.0	2.0	Certain	6.9	4.34	2868.0	Yes		-2.5608720271800696				ShowChoice	Gain
3.0	1	34.568	0.015	93.207	2.17	2.17	11.0112	1.0	955.0	2.0	Certain	6.9	4.34	2868.0	Yes		-2.5608720271800696				ShowResult	Gain
3.0	1	35.585	0.017	94.224	2.17	2.17	11.0112	3.243	955.0	2.0	Certain	6.9	4.34	2868.0	Yes		-2.5608720271800696				ISITrial	Gain
3.0	1	41.749	0.031	100.388	2.17	2.17	11.0112	3.004	955.0	2.0	Certain	6.9	4.34	2868.0	Yes		-2.5608720271800696			304.0	TrialHappiness	Gain
3.0	1	45.765	4.016	104.404	2.17	2.17	11.0112	3.472	955.0	2.0	Certain	6.9	4.34	2868.0	Yes		-2.5608720271800696				ISIRate	Gain
4.0	1	49.263	0.026	107.902	-1.0	-1.0	10.8862	3.0	955.0	2.22	Certain	11.1	-2.01	0.0	No	4.0	13.1075877689694	1.079	50.342		GetAnswer	Loss
4.0	1	50.363	0.021	109.002	-1.0	-1.0	10.8862	4.0	955.0	2.22	Certain	11.1	-2.01	0.0	No		13.1075877689694				ShowChoice	Loss
4.0	1	54.378	0.015	113.017	-1.0	-1.0	10.8862	1.0	955.0	2.22	Certain	11.1	-2.01	0.0	No		13.1075877689694				ShowResult	Loss
4.0	1	55.395	0.017	114.034	-1.0	-1.0	10.8862	2.011	955.0	2.22	Certain	11.1	-2.01	0.0	No		13.1075877689694				ISITrial	Loss
5.0	1	57.427	0.021	116.066	-2.0	-2.0	10.6362	3.0	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes	4.0	13.844847112117801	0.684	58.111		GetAnswer	Gain
5.0	1	58.127	0.015	116.766	-2.0	-2.0	10.6362	4.0	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes		13.844847112117801				ShowChoice	Gain
5.0	1	62.142	0.015	120.781	-2.0	-2.0	10.6362	1.0	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes		13.844847112117801				ShowResult	Gain
5.0	1	63.159	0.017	121.798	-2.0	-2.0	10.6362	5.129	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes		13.844847112117801				ISITrial	Gain
5.0	1	70.906	0.017	129.545	-2.0	-2.0	10.6362	1.554	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes		13.844847112117801			336.0	TrialHappiness	Gain
5.0	1	74.921	4.015	133.56	-2.0	-2.0	10.6362	2.33	955.0	1.82	Certain	-9.14	4.7	2582.5	Yes		13.844847112117801				ISIRate	Gain
6.0	1	77.271	0.02	135.91	-0.67	-0.67	10.5524	3.0	955.0	1.82	Certain	-1.34	12.7	0.0	No	4.0	14.038505096262698	0.826	78.097		GetAnswer	Loss
6.0	1	78.12	0.023	136.759	-0.67	-0.67	10.5524	4.0	955.0	1.82	Certain	-1.34	12.7	0.0	No		14.038505096262698				ShowChoice	Loss
6.0	1	82.136	0.016	140.775	-0.67	-0.67	10.5524	1.0	955.0	1.82	Certain	-1.34	12.7	0.0	No		14.038505096262698				ShowResult	Loss
6.0	1	83.152	0.016	141.791	-0.67	-0.67	10.5524	6.232	955.0	1.82	Certain	-1.34	12.7	0.0	No		14.038505096262698				ISITrial	Loss
7.0	1	89.416	0.032	148.055	-8.0	-8.0	9.5524	3.0	955.0	0.66	Certain	-0.7	-15.44	0.0	No	4.0	14.7395243488109	0.31	89.726		GetAnswer	Mixed
7.0	1	89.75	0.024	148.389	-8.0	-8.0	9.5524	4.0	955.0	0.66	Certain	-0.7	-15.44	0.0	No		14.7395243488109				ShowChoice	Mixed
7.0	1	93.765	0.015	152.404	-8.0	-8.0	9.5524	1.0	955.0	0.66	Certain	-0.7	-15.44	0.0	No		14.7395243488109				ShowResult	Mixed
7.0	1	94.781	0.016	153.42	-8.0	-8.0	9.5524	2.305	955.0	0.66	Certain	-0.7	-15.44	0.0	No		14.7395243488109				ISITrial	Mixed
8.0	1	97.114	0.028	155.753	-1.0	-1.0	9.4274	3.0	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes	4.0	15.440543601359	0.679	97.793		GetAnswer	Gain
8.0	1	97.814	0.021	156.453	-1.0	-1.0	9.4274	4.0	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes		15.440543601359				ShowChoice	Gain
8.0	1	101.829	0.015	160.468	-1.0	-1.0	9.4274	1.0	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes		15.440543601359				ShowResult	Gain
8.0	1	102.845	0.016	161.484	-1.0	-1.0	9.4274	3.506	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes		15.440543601359				ISITrial	Gain
8.0	1	109.51	0.021	168.149	-1.0	-1.0	9.4274	0.0	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes		15.440543601359			512.0	TrialHappiness	Gain
8.0	1	113.525	4.015	172.164	-1.0	-1.0	9.4274	4.45	955.0	4.2	Certain	-9.34	6.1	3112.5	Yes		15.440543601359				ISIRate	Gain
9.0	1	118.007	0.032	176.646	-1.0	-1.0	9.3024	3.0	955.0	1.0	Certain	-0.3	-2.57	0.0	No	4.0	-2.2666100415251003	0.388	118.395		GetAnswer	Mixed
9.0	1	118.423	0.028	177.062	-1.0	-1.0	9.3024	4.0	955.0	1.0	Certain	-0.3	-2.57	0.0	No		-2.2666100415251003				ShowChoice	Mixed
9.0	1	122.438	0.015	181.077	-1.0	-1.0	9.3024	1.0	955.0	1.0	Certain	-0.3	-2.57	0.0	No		-2.2666100415251003				ShowResult	Mixed
