trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-51.444	0.038	29.143				-0.001								{SPACE}		10.112	-41.332		Welcome	
	0	-41.315	0.017	39.272				5.0													LifeHappyPreview	
	0	-36.283	0.032	44.304				3.773												692.0	LifeHappiness	
	0	-17.973	0.016	62.614				4.0													BlockHappyPreview	
	0	-13.958	0.015	66.629				1.956												560.0	BlockStartHappiness	
	0	-7.06	0.017	73.527				-0.001								5.0					ScanWait	
	1	0.021	0.021	80.608				10.0													GetReady	
1.0	1	10.05	0.029	90.637	7.9	3.95	10.9875	3.0	955.0	2.8	Outcome2	9.5	7.9	0.0	No	2.0	-1.6029633824084601	1.082	11.132		GetAnswer	Gain
1.0	1	11.15	0.018	91.737	7.9	3.95	10.9875	4.0	955.0	2.8	Outcome2	9.5	7.9	0.0	No		-1.6029633824084601				ShowChoice	Gain
1.0	1	15.165	0.015	95.752	7.9	3.95	10.9875	1.0	955.0	2.8	Outcome2	9.5	7.9	0.0	No		-1.6029633824084601				ShowResult	Gain
1.0	1	16.182	0.017	96.769	7.9	3.95	10.9875	2.431	955.0	2.8	Outcome2	9.5	7.9	0.0	No		-1.6029633824084601				ISITrial	Gain
2.0	1	18.631	0.018	99.218	7.5	0.17	11.925	3.0	955.0	2.8	Outcome1	7.5	0.34	0.0	No	2.0	7.15741789354473	1.157	19.788		GetAnswer	Gain
2.0	1	19.814	0.026	100.401	7.5	0.17	11.925	4.0	955.0	2.8	Outcome1	7.5	0.34	0.0	No		7.15741789354473				ShowChoice	Gain
2.0	1	23.829	0.015	104.416	7.5	0.17	11.925	1.0	955.0	2.8	Outcome1	7.5	0.34	0.0	No		7.15741789354473				ShowResult	Gain
2.0	1	24.845	0.016	105.432	7.5	0.17	11.925	4.568	955.0	2.8	Outcome1	7.5	0.34	0.0	No		7.15741789354473				ISITrial	Gain
3.0	1	29.444	0.031	110.031	13.5	2.95	13.6125	3.0	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes	2.0	7.6047565118912805	0.938	30.382		GetAnswer	Loss
3.0	1	30.393	0.011	110.98	13.5	2.95	13.6125	4.0	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes		7.6047565118912805				ShowChoice	Loss
3.0	1	34.408	0.015	114.995	13.5	2.95	13.6125	1.0	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes		7.6047565118912805				ShowResult	Loss
3.0	1	35.425	0.017	116.012	13.5	2.95	13.6125	3.243	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes		7.6047565118912805				ISITrial	Loss
3.0	1	41.573	0.015	122.16	13.5	2.95	13.6125	3.839	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes		7.6047565118912805			732.0	TrialHappiness	Loss
3.0	1	45.588	4.015	126.175	13.5	2.95	13.6125	3.472	955.0	2.8	Outcome1	13.5	5.9	2868.0	Yes		7.6047565118912805				ISIRate	Loss
4.0	1	49.087	0.027	129.674	6.1	0.48	14.375	3.0	955.0	4.2	Outcome2	0.97	6.1	0.0	No	2.0	5.130237825594559	1.02	50.107		GetAnswer	Gain
4.0	1	50.12	0.013	130.707	6.1	0.48	14.375	4.0	955.0	4.2	Outcome2	0.97	6.1	0.0	No		5.130237825594559				ShowChoice	Gain
4.0	1	54.135	0.015	134.722	6.1	0.48	14.375	1.0	955.0	4.2	Outcome2	0.97	6.1	0.0	No		5.130237825594559				ShowResult	Gain
4.0	1	55.151	0.016	135.738	6.1	0.48	14.375	2.011	955.0	4.2	Outcome2	0.97	6.1	0.0	No		5.130237825594559				ISITrial	Gain
5.0	1	57.184	0.022	137.771	-0.7	-3.0	14.2875	3.0	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes	2.0	5.38278595696489	1.679	58.863		GetAnswer	Mixed
5.0	1	58.883	0.02	139.47	-0.7	-3.0	14.2875	4.0	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes		5.38278595696489				ShowChoice	Mixed
5.0	1	62.898	0.015	143.485	-0.7	-3.0	14.2875	1.0	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes		5.38278595696489				ShowResult	Mixed
5.0	1	63.915	0.017	144.502	-0.7	-3.0	14.2875	5.129	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes		5.38278595696489				ISITrial	Mixed
5.0	1	71.662	0.017	152.249	-0.7	-3.0	14.2875	3.722	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes		5.38278595696489			712.0	TrialHappiness	Mixed
5.0	1	75.677	4.015	156.264	-0.7	-3.0	14.2875	2.33	955.0	0.66	Outcome2	-6.08	-0.7	2582.5	Yes		5.38278595696489				ISIRate	Mixed
6.0	1	78.026	0.019	158.613	3.96	1.98	14.7825	3.0	955.0	2.22	Outcome1	3.96	5.1	0.0	No	2.0	-1.1400528501321299	1.154	79.18		GetAnswer	Gain
6.0	1	79.193	0.013	159.78	3.96	1.98	14.7825	4.0	955.0	2.22	Outcome1	3.96	5.1	0.0	No		-1.1400528501321299				ShowChoice	Gain
6.0	1	83.208	0.015	163.795	3.96	1.98	14.7825	1.0	955.0	2.22	Outcome1	3.96	5.1	0.0	No		-1.1400528501321299				ShowResult	Gain
6.0	1	84.224	0.016	164.811	3.96	1.98	14.7825	6.232	955.0	2.22	Outcome1	3.96	5.1	0.0	No		-1.1400528501321299				ISITrial	Gain
7.0	1	90.472	0.016	171.059	-0.3	-3.0	14.745	3.0	955.0	1.0	Outcome1	-0.3	-6.55	0.0	No	2.0	6.25028312570781	1.659	92.131		GetAnswer	Mixed
7.0	1	92.155	0.024	172.742	-0.3	-3.0	14.745	4.0	955.0	1.0	Outcome1	-0.3	-6.55	0.0	No		6.25028312570781				ShowChoice	Mixed
7.0	1	96.17	0.015	176.757	-0.3	-3.0	14.745	1.0	955.0	1.0	Outcome1	-0.3	-6.55	0.0	No		6.25028312570781				ShowResult	Mixed
7.0	1	97.186	0.016	177.773	-0.3	-3.0	14.745	2.305	955.0	1.0	Outcome1	-0.3	-6.55	0.0	No		6.25028312570781				ISITrial	Mixed
8.0	1	99.519	0.028	180.106	-1.0	-1.0	14.62	3.0	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes	4.0	6.52548131370328	1.756	101.275		GetAnswer	Mixed
8.0	1	101.301	0.026	181.888	-1.0	-1.0	14.62	4.0	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes		6.52548131370328				ShowChoice	Mixed
8.0	1	105.317	0.016	185.904	-1.0	-1.0	14.62	1.0	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes		6.52548131370328				ShowResult	Mixed
8.0	1	106.333	0.016	186.92	-1.0	-1.0	14.62	3.506	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes		6.52548131370328				ISITrial	Mixed
8.0	1	112.997	0.02	193.584	-1.0	-1.0	14.62	3.623	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes	2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}2{-2}	6.52548131370328	3.623	116.62	688.0	TrialHappiness	Mixed
8.0	1	117.012	4.015	197.599	-1.0	-1.0	14.62	4.45	955.0	1.2	Certain	-4.63	1.9	3112.5	Yes		6.52548131370328				ISIRate	Mixed
9.0	1	121.477	0.015	202.064	-4.0	-4.0	14.12	3.0	955.0	0.82	Certain	-7.71	-0.5	0.0	No	4.0	7.2083805209513	2.13	123.607		GetAnswer	Mixed
9.0	1	123.627	0.02	204.214	-4.0	-4.0	14.12	4.0	955.0	0.82	Certain	-7.71	-0.5	0.0	No		7.2083805209513				ShowChoice	Mixed
9.0	1	127.642	0.015	208.229	-4.0	-4.0	14.12	1.0	955.0	0.82	Certain	-7.71	-0.5	0.0	No		7.2083805209513				ShowResult	Mixed
9.0	1	128.658	0.016	209.245	-4.0	-4.0	14.12	2.0	955.0	0.82	Certain	-7.71	-0.5	0.0	No		7.2083805209513				ISITrial	Mixed
10.0	1	130.674	0.016	211.261	9.7	1.1	15.3325	3.0	955.0	3.16	Outcome2	2.19	9.7	4000.0	Yes	2.0	7.510758776896941	0.959	131.633		GetAnswer	Gain
