trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-47.533	0.022	14.309				-0.001								{SPACE}		4.392	-43.141		Welcome	
	0	-43.12	0.021	18.722				5.0													LifeHappyPreview	
	0	-38.088	0.032	23.754				3.719								2{-2}4{-4}		3.719	-34.369	848.0	LifeHappiness	
	0	-13.632	0.021	48.21				4.0													BlockHappyPreview	
	0	-9.62	0.012	52.222				2.006								2{-2}2{-2}		2.006	-7.614	688.0	BlockStartHappiness	
	0	-1.094	0.016	60.748				-0.001								5.0					ScanWait	
	1	0.026	0.026	61.868				10.0													GetReady	
1.0	1	10.056	0.03	71.898	-1.0	-1.0	9.875	3.0	955.0	0.4	Certain	-2.18	-1.1	0.0	No	4.0	-1.08352208380521	2.679	12.735		GetAnswer	Mixed
1.0	1	12.747	0.012	74.589	-1.0	-1.0	9.875	4.0	955.0	0.4	Certain	-2.18	-1.1	0.0	No		-1.08352208380521				ShowChoice	Mixed
1.0	1	16.759	0.012	78.601	-1.0	-1.0	9.875	1.0	955.0	0.4	Certain	-2.18	-1.1	0.0	No		-1.08352208380521				ShowResult	Mixed
1.0	1	17.779	0.02	79.621	-1.0	-1.0	9.875	2.431	955.0	0.4	Certain	-2.18	-1.1	0.0	No		-1.08352208380521				ISITrial	Mixed
2.0	1	20.236	0.026	82.078	-1.0	-1.0	9.75	3.0	955.0	0.52	Certain	-3.74	1.1	0.0	No	4.0	4.83805209513024	1.907	22.143		GetAnswer	Mixed
2.0	1	22.159	0.016	84.001	-1.0	-1.0	9.75	4.0	955.0	0.52	Certain	-3.74	1.1	0.0	No		4.83805209513024				ShowChoice	Mixed
2.0	1	26.171	0.012	88.013	-1.0	-1.0	9.75	1.0	955.0	0.52	Certain	-3.74	1.1	0.0	No		4.83805209513024				ShowResult	Mixed
2.0	1	27.191	0.02	89.033	-1.0	-1.0	9.75	4.568	955.0	0.52	Certain	-3.74	1.1	0.0	No		4.83805209513024				ISITrial	Mixed
3.0	1	31.788	0.029	93.63	-0.3	-3.0	9.7125	3.0	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes	2.0	5.14043035107588	2.915	34.703		GetAnswer	Mixed
3.0	1	34.73	0.027	96.572	-0.3	-3.0	9.7125	4.0	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes		5.14043035107588				ShowChoice	Mixed
3.0	1	38.742	0.012	100.584	-0.3	-3.0	9.7125	1.0	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes		5.14043035107588				ShowResult	Mixed
3.0	1	39.762	0.02	101.604	-0.3	-3.0	9.7125	3.243	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes		5.14043035107588				ISITrial	Mixed
3.0	1	45.913	0.024	107.755	-0.3	-3.0	9.7125	3.685	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes		5.14043035107588			712.0	TrialHappiness	Mixed
3.0	1	49.925	4.012	111.767	-0.3	-3.0	9.7125	3.472	955.0	1.0	Outcome1	-0.3	-5.44	2868.0	Yes		5.14043035107588				ISIRate	Mixed
4.0	1	53.419	0.022	115.261	5.5	0.23	10.4	3.0	955.0	2.8	Outcome1	5.5	0.46	0.0	No	2.0	5.0351075877689695	1.884	55.303		GetAnswer	Gain
4.0	1	55.325	0.022	117.167	5.5	0.23	10.4	4.0	955.0	2.8	Outcome1	5.5	0.46	0.0	No		5.0351075877689695				ShowChoice	Gain
4.0	1	59.337	0.012	121.179	5.5	0.23	10.4	1.0	955.0	2.8	Outcome1	5.5	0.46	0.0	No		5.0351075877689695				ShowResult	Gain
4.0	1	60.357	0.02	122.199	5.5	0.23	10.4	2.011	955.0	2.8	Outcome1	5.5	0.46	0.0	No		5.0351075877689695				ISITrial	Gain
5.0	1	62.396	0.028	124.238	13.3	4.0	12.0625	3.0	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes	2.0	5.310305775764441	1.69	64.086		GetAnswer	Loss
5.0	1	64.101	0.015	125.943	13.3	4.0	12.0625	4.0	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes		5.310305775764441				ShowChoice	Loss
5.0	1	68.113	0.012	129.955	13.3	4.0	12.0625	1.0	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes		5.310305775764441				ShowResult	Loss
5.0	1	69.133	0.02	130.975	13.3	4.0	12.0625	5.129	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes		5.310305775764441				ISITrial	Loss
5.0	1	76.889	0.025	138.731	13.3	4.0	12.0625	1.411	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes		5.310305775764441			768.0	TrialHappiness	Loss
5.0	1	80.901	4.012	142.743	13.3	4.0	12.0625	2.33	955.0	2.48	Outcome2	7.99	13.3	2582.5	Yes		5.310305775764441				ISIRate	Loss
6.0	1	83.258	0.027	145.1	12.1	3.74	13.575	3.0	955.0	4.2	Outcome1	12.1	7.47	0.0	No	2.0	4.63420158550396	0.975	84.233		GetAnswer	Loss
6.0	1	84.245	0.012	146.087	12.1	3.74	13.575	4.0	955.0	4.2	Outcome1	12.1	7.47	0.0	No		4.63420158550396				ShowChoice	Loss
6.0	1	88.257	0.012	150.099	12.1	3.74	13.575	1.0	955.0	4.2	Outcome1	12.1	7.47	0.0	No		4.63420158550396				ShowResult	Loss
6.0	1	89.276	0.019	151.118	12.1	3.74	13.575	6.232	955.0	4.2	Outcome1	12.1	7.47	0.0	No		4.63420158550396				ISITrial	Loss
7.0	1	95.528	0.02	157.37	11.9	3.52	15.0625	3.0	955.0	3.6	Outcome2	7.05	11.9	0.0	No	2.0	4.84597961494904	1.333	96.861		GetAnswer	Loss
