trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-47.089	0.019	14.828				-0.001								{SPACE}		3.191	-43.898		Welcome	
	0	-43.872	0.026	18.045				5.0													LifeHappyPreview	
	0	-38.84	0.032	23.077				2.09												592.0	LifeHappiness	
	0	-32.409	0.017	29.508				4.0													BlockHappyPreview	
	0	-28.394	0.015	33.523				0.409												532.0	BlockStartHappiness	
	0	-2.586	0.017	59.331				-0.001								5.0					ScanWait	
	1	0.013	0.013	61.93				10.0													GetReady	
1.0	1	10.043	0.03	71.96	0.0	0.0	10.0	3.0	955.0	0.4	Certain	2.9	-4.29	0.0	No	4.0	7.18573046432616	0.95	10.993		GetAnswer	Mixed
1.0	1	11.009	0.016	72.926	0.0	0.0	10.0	4.0	955.0	0.4	Certain	2.9	-4.29	0.0	No		7.18573046432616				ShowChoice	Mixed
1.0	1	15.024	0.015	76.941	0.0	0.0	10.0	1.0	955.0	0.4	Certain	2.9	-4.29	0.0	No		7.18573046432616				ShowResult	Mixed
1.0	1	16.041	0.017	77.958	0.0	0.0	10.0	2.431	955.0	0.4	Certain	2.9	-4.29	0.0	No		7.18573046432616				ISITrial	Mixed
2.0	1	18.49	0.018	80.407	-3.0	-3.0	9.625	3.0	955.0	0.2	Certain	0.5	-7.16	0.0	No	4.0	7.6647791619479095	0.933	19.423		GetAnswer	Mixed
2.0	1	19.44	0.017	81.357	-3.0	-3.0	9.625	4.0	955.0	0.2	Certain	0.5	-7.16	0.0	No		7.6647791619479095				ShowChoice	Mixed
2.0	1	23.455	0.015	85.372	-3.0	-3.0	9.625	1.0	955.0	0.2	Certain	0.5	-7.16	0.0	No		7.6647791619479095				ShowResult	Mixed
2.0	1	24.471	0.016	86.388	-3.0	-3.0	9.625	4.568	955.0	0.2	Certain	0.5	-7.16	0.0	No		7.6647791619479095				ISITrial	Mixed
3.0	1	29.07	0.031	90.987	3.3	1.65	10.0375	3.0	955.0	2.22	Outcome2	5.1	3.3	2868.0	Yes	2.0	-1.79643261608154	0.911	29.981		GetAnswer	Gain
3.0	1	30.003	0.022	91.92	3.3	1.65	10.0375	4.0	955.0	2.22	Outcome2	5.1	3.3	2868.0	Yes		-1.79643261608154				ShowChoice	Gain
