trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-26.565	0.02	11.345				-0.001								{SPACE}		2.493	-24.072		Welcome	
	0	-24.058	0.014	13.852				5.0													LifeHappyPreview	
	0	-18.976	0.082	18.934				1.429												880.0	LifeHappiness	
	0	-12.339	0.028	25.571				4.0													BlockHappyPreview	
	0	-8.327	0.012	29.583				3.568												872.0	BlockStartHappiness	
	0	-1.156	0.02	36.754				-0.001								5.0					ScanWait	
	1	0.014	0.014	37.924				10.0													GetReady	
1.0	1	10.044	0.03	47.954	4.5	1.54	10.5625	3.0	955.0	1.68	Outcome1	4.5	3.09	0.0	No	2.0	1.40996602491506	0.965	11.009		GetAnswer	Gain
1.0	1	11.031	0.022	48.941	4.5	1.54	10.5625	4.0	955.0	1.68	Outcome1	4.5	3.09	0.0	No		1.40996602491506				ShowChoice	Gain
1.0	1	15.059	0.028	52.969	4.5	1.54	10.5625	1.0	955.0	1.68	Outcome1	4.5	3.09	0.0	No		1.40996602491506				ShowResult	Gain
1.0	1	16.079	0.02	53.989	4.5	1.54	10.5625	2.431	955.0	1.68	Outcome1	4.5	3.09	0.0	No		1.40996602491506				ISITrial	Gain
2.0	1	18.536	0.026	56.446	-1.84	-1.0	10.3325	3.0	955.0	0.2	Outcome1	-1.84	-1.5	0.0	No	2.0	-0.34465836164590397	1.43	19.966		GetAnswer	Mixed
2.0	1	19.991	0.025	57.901	-1.84	-1.0	10.3325	4.0	955.0	0.2	Outcome1	-1.84	-1.5	0.0	No		-0.34465836164590397				ShowChoice	Mixed
2.0	1	24.02	0.029	61.93	-1.84	-1.0	10.3325	1.0	955.0	0.2	Outcome1	-1.84	-1.5	0.0	No		-0.34465836164590397				ShowResult	Mixed
