trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-63.443	0.039	17.136				-0.001								{SPACE}		3.719	-59.724		Welcome	
	0	-59.699	0.025	20.88				5.0													LifeHappyPreview	
	0	-54.667	0.032	25.912				3.92												840.0	LifeHappiness	
	0	-39.856	0.028	40.723				4.0													BlockHappyPreview	
	0	-35.844	0.012	44.735				0.0												512.0	BlockStartHappiness	
	0	-2.678	0.023	77.901				-0.001								5.0					ScanWait	
	1	0.013	0.013	80.592				10.0													GetReady	
1.0	1	10.043	0.03	90.622	5.9	2.95	10.7375	3.0	955.0	3.16	Outcome2	7.7	5.9	0.0	No	2.0	-1.79775386938467	1.24	11.283		GetAnswer	Gain
1.0	1	11.314	0.031	91.893	5.9	2.95	10.7375	4.0	955.0	3.16	Outcome2	7.7	5.9	0.0	No		-1.79775386938467				ShowChoice	Gain
1.0	1	15.342	0.028	95.921	5.9	2.95	10.7375	1.0	955.0	3.16	Outcome2	7.7	5.9	0.0	No		-1.79775386938467				ShowResult	Gain
1.0	1	16.362	0.02	96.941	5.9	2.95	10.7375	2.431	955.0	3.16	Outcome2	7.7	5.9	0.0	No		-1.79775386938467				ISITrial	Gain
2.0	1	18.819	0.026	99.398	13.3	2.64	12.4	3.0	955.0	2.48	Outcome1	13.3	5.27	0.0	No	2.0	8.02718006795017	1.255	20.074		GetAnswer	Loss
2.0	1	20.09	0.016	100.669	13.3	2.64	12.4	4.0	955.0	2.48	Outcome1	13.3	5.27	0.0	No		8.02718006795017				ShowChoice	Loss
2.0	1	24.119	0.029	104.698	13.3	2.64	12.4	1.0	955.0	2.48	Outcome1	13.3	5.27	0.0	No		8.02718006795017				ShowResult	Loss
2.0	1	25.138	0.019	105.717	13.3	2.64	12.4	4.568	955.0	2.48	Outcome1	13.3	5.27	0.0	No		8.02718006795017				ISITrial	Loss
3.0	1	29.735	0.029	110.314	5.9	1.0	13.1375	3.0	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes	2.0	8.52887882219705	2.089	31.824		GetAnswer	Gain
3.0	1	31.842	0.018	112.421	5.9	1.0	13.1375	4.0	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes		8.52887882219705				ShowChoice	Gain
3.0	1	35.87	0.028	116.449	5.9	1.0	13.1375	1.0	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes		8.52887882219705				ShowResult	Gain
3.0	1	36.89	0.02	117.469	5.9	1.0	13.1375	3.243	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes		8.52887882219705				ISITrial	Gain
3.0	1	43.042	0.024	123.621	5.9	1.0	13.1375	2.531	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes		8.52887882219705			624.0	TrialHappiness	Gain
3.0	1	47.071	4.029	127.65	5.9	1.0	13.1375	3.472	955.0	3.6	Outcome2	-2.63	5.9	2868.0	Yes		8.52887882219705				ISIRate	Gain
