trial_number	block	onset	onset_delay	onset_unadjusted	amount_change	certain_amount	current_amount	duration	mood_target	multiplier	outcome	outcome1_amount	outcome2_amount	question_duration	rating	response	rpe	rt	rt_time	slider_response	trial_phase	trial_type
	0	-48.682	0.02	22.458				-0.001								{SPACE}		4.556	-44.126		Welcome	
	0	-44.1	0.026	27.04				5.0													LifeHappyPreview	
	0	-39.069	0.031	32.071				1.09												304.0	LifeHappiness	
	0	-21.025	0.03	50.115				4.0													BlockHappyPreview	
	0	-17.01	0.015	54.13				1.611												412.0	BlockStartHappiness	
	0	-1.382	0.025	69.758				-0.001								5.0					ScanWait	
	1	0.018	0.018	71.158				10.0													GetReady	
1.0	1	10.047	0.029	81.187	-0.1	1.0	9.9875	3.0	955.0	1.5	Outcome2	2.1	-0.1	0.0	No	2.0	-2.20356738391846	1.723	11.77		GetAnswer	Mixed
1.0	1	11.797	0.027	82.937	-0.1	1.0	9.9875	4.0	955.0	1.5	Outcome2	2.1	-0.1	0.0	No		-2.20356738391846				ShowChoice	Mixed
1.0	1	15.812	0.015	86.952	-0.1	1.0	9.9875	1.0	955.0	1.5	Outcome2	2.1	-0.1	0.0	No		-2.20356738391846				ShowResult	Mixed
1.0	1	16.828	0.016	87.968	-0.1	1.0	9.9875	2.431	955.0	1.5	Outcome2	2.1	-0.1	0.0	No		-2.20356738391846				ISITrial	Mixed
2.0	1	19.278	0.019	90.418	-5.0	-5.0	9.3625	3.0	955.0	0.82	Certain	-10.34	-0.5	0.0	No	4.0	9.83918459796149	2.247	21.525		GetAnswer	Mixed
2.0	1	21.543	0.018	92.683	-5.0	-5.0	9.3625	4.0	955.0	0.82	Certain	-10.34	-0.5	0.0	No		9.83918459796149				ShowChoice	Mixed
2.0	1	25.559	0.016	96.699	-5.0	-5.0	9.3625	1.0	955.0	0.82	Certain	-10.34	-0.5	0.0	No		9.83918459796149				ShowResult	Mixed
2.0	1	26.575	0.016	97.715	-5.0	-5.0	9.3625	4.568	955.0	0.82	Certain	-10.34	-0.5	0.0	No		9.83918459796149				ISITrial	Mixed
3.0	1	31.173	0.03	102.313	5.5	0.0	10.05	3.0	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes	2.0	10.454133635334099	2.149	33.322		GetAnswer	Gain
3.0	1	33.339	0.017	104.479	5.5	0.0	10.05	4.0	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes		10.454133635334099				ShowChoice	Gain
3.0	1	37.355	0.016	108.495	5.5	0.0	10.05	1.0	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes		10.454133635334099				ShowResult	Gain
3.0	1	38.371	0.016	109.511	5.5	0.0	10.05	3.243	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes		10.454133635334099				ISITrial	Gain
3.0	1	44.535	0.031	115.675	5.5	0.0	10.05	1.557	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes		10.454133635334099			480.0	TrialHappiness	Gain
3.0	1	48.551	4.016	119.691	5.5	0.0	10.05	3.472	955.0	2.8	Outcome2	-4.95	5.5	2868.0	Yes		10.454133635334099				ISIRate	Gain
4.0	1	52.049	0.026	123.189	8.5	-0.7	11.1125	3.0	955.0	1.68	Outcome1	8.5	-1.41	0.0	No		9.913929784824461				GetAnswer	Gain
4.0	1	55.065	0.016	126.205	8.5	-0.7	11.1125	4.0	955.0	1.68	Outcome1	8.5	-1.41	0.0	No		9.913929784824461				ShowChoice	Gain
4.0	1	59.08	0.015	130.22	8.5	-0.7	11.1125	1.0	955.0	1.68	Outcome1	8.5	-1.41	0.0	No		9.913929784824461				ShowResult	Gain
4.0	1	60.097	0.017	131.237	8.5	-0.7	11.1125	2.011	955.0	1.68	Outcome1	8.5	-1.41	0.0	No		9.913929784824461				ISITrial	Gain
5.0	1	62.129	0.021	133.269	-0.88	-0.88	11.0025	3.0	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes	4.0	10.4518686296716	1.421	63.55		GetAnswer	Gain
5.0	1	63.579	0.029	134.719	-0.88	-0.88	11.0025	4.0	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes		10.4518686296716				ShowChoice	Gain
5.0	1	67.594	0.015	138.734	-0.88	-0.88	11.0025	1.0	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes		10.4518686296716				ShowResult	Gain
5.0	1	68.61	0.016	139.75	-0.88	-0.88	11.0025	5.129	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes		10.4518686296716				ISITrial	Gain
5.0	1	76.374	0.033	147.514	-0.88	-0.88	11.0025	1.373	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes		10.4518686296716			488.0	TrialHappiness	Gain
5.0	1	80.39	4.016	151.53	-0.88	-0.88	11.0025	2.33	955.0	1.82	Certain	-1.75	8.7	2582.5	Yes		10.4518686296716				ISIRate	Gain
6.0	1	82.739	0.019	153.879	9.5	-0.68	12.19	3.0	955.0	2.8	Outcome2	-1.35	9.5	0.0	No	2.0	10.853907134767802	1.73	84.469		GetAnswer	Gain
6.0	1	84.488	0.019	155.628	9.5	-0.68	12.19	4.0	955.0	2.8	Outcome2	-1.35	9.5	0.0	No		10.853907134767802				ShowChoice	Gain
6.0	1	88.503	0.015	159.643	9.5	-0.68	12.19	1.0	955.0	2.8	Outcome2	-1.35	9.5	0.0	No		10.853907134767802				ShowResult	Gain
